proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22
P28289,0.002817316,0.002119963,-0.29616298,-0.994960624,0.088136748,-0.454108741,0.068655447,-0.416657453,0.390689414,0.048578118,0.135234388,-0.127314188,0.224748299,-0.319859532,0.024062077,0.419785898,-0.207403965,0.219942266,-0.3041324,-1.66541064,-0.278833881,0.035323644
P28290,-1.00086267,-1.37343917,-1.48592787,-1.03376731,-0.4368966,-0.60520218,0.02709203,-1.61138182,-1.70080005,-1.0970142,-1.44381479,-1.13063541,-0.18841961,-1.2002174,-1.72020092,-1.35887643,-1.65411672,-0.78389594,-0.28029471,-1.70421671,-1.44556426,-0.76422059
P28300,-1.9632018,-1.6368192,-1.7493065,-1.2971489,-0.178456,-1.9479641,-1.1791863,-1.8747577,-1.9641728,-1.3603957,-1.707194,-1.3940168,-1.7226212,-1.4635985,-1.9835728,-1.6222566,-1.9174913,-1.7508782,0.6122887,-1.9675893,-1.7089435,-1.9375534
P28328,-0.18595475,-0.04569138,-1.49701486,-0.3154312,-0.51926155,-0.8662394,-0.50708882,-0.87622385,-0.99102276,-0.33285151,-0.09966117,-0.09241717,-1.4703292,0.22304097,-1.73128777,0.99277827,-1.66520363,-0.35238357,-1.052996,-0.69444921,-0.75768248,-0.37907332
P28331,0.9961947,2.3286322,1.0189042,1.4758138,0.7053895,1.275824,1.0097525,1.5000316,1.642395,2.4678281,1.8651601,1.9232178,1.6255438,2.0200534,1.7816027,2.4446086,0.9220353,1.9537229,0.4665835,1.2045291,1.2857714,1.4346846
P28472,-0.83025592,0.56985733,-0.80594772,-1.05275576,-1.51246079,-1.70357879,-1.63376022,0.28455167,-0.15357391,0.51412416,0.04050295,-1.14962385,-0.69780295,-1.21920583,-0.15577312,0.36175812,-0.50544983,0.31936629,-1.06089739,0.29904101,0.02983841,-0.46816783
P28482,1.0859439,1.066801,1.4098919,1.179468,0.9448679,1.1703229,1.289679,1.3157315,1.3593818,1.0016995,1.230165,1.4106863,1.222309,1.3923337,1.0866465,0.5478979,1.095346,1.4465553,1.2186582,1.2698105,1.1672909,1.19069
P28676,0.40198244,0.59703697,0.52783982,0.49507575,0.44983483,0.47447647,0.53907053,0.19707807,0.25843558,0.57707289,0.20507225,-0.05521838,0.37206867,0.40112354,0.43480821,-0.37750912,0.16592529,0.5789088,1.32657238,-0.02237563,0.51539154,-0.04465427
P28838,0.4176098,0.7019266,1.0974935,0.9871903,1.1702818,1.0760627,1.4035146,1.0896295,1.3876689,0.6934571,0.8043111,0.6205612,0.8776442,0.1850456,1.1586424,0.7069979,1.119397,0.7512172,1.6938239,-0.2991489,1.0797269,1.0313256
P28907,0.4652332,1.2540334,-1.3489462,-0.1978152,-1.3564908,0.3914557,0.1881265,0.3568834,-0.5473254,0.7754817,-0.4701688,0.4356815,-1.3222605,0.4645605,-0.2464176,-1.2218945,-1.5171359,1.0617468,0.5839511,0.2345906,-0.2999226,0.2199883
P29120,-1.9120765,-0.2054174,-1.6981795,-1.2460211,-1.7057241,-0.6783327,-1.8270217,-0.1269667,-1.9130476,-0.6102985,-1.6560669,-0.5218392,-0.2829046,-0.507499,-0.6207398,-1.5711292,-1.8663656,-1.6997513,-0.4721706,-1.9164642,-0.5222073,-0.7437421
P29144,0.97705313,-0.10897692,0.90106783,0.11072478,0.80244944,0.80087552,0.4918754,0.23017274,0.32311034,-0.13960992,0.45453816,-0.15714858,0.50284376,-0.22055127,0.50045283,-0.01856319,0.60369383,-0.15573858,1.20666017,0.23851558,0.92591502,0.70069969
P29218,0.55145901,0.31367984,-0.24793036,1.49753534,-0.09823383,0.24603517,0.17478482,0.73721254,0.42269625,0.37396419,0.4265602,0.80278894,0.36650922,0.63636414,0.5495515,-0.44360935,0.34901221,0.63277542,0.86646875,0.86236901,0.20302964,0.3523467
P29350,-0.44223549,-1.6097242,-1.72221174,-1.2700537,-0.15511847,-0.35350133,-0.30998981,0.08041638,-1.93707907,-1.33330047,-1.68009917,-1.36692159,-0.69893508,-0.73753448,-1.95647922,-1.59516157,-1.89039724,-0.65928028,0.12518488,-1.94049561,-0.44333165,-0.36464031
P29401,0.9161471,1.2852105,0.9099571,1.1279135,1.3996967,1.1184017,1.4183094,1.9316379,1.6181974,1.1196068,1.3780946,1.3749509,1.009147,1.132344,1.4165133,0.9875586,1.1605113,1.1963244,1.6347232,1.2602709,1.2308553,1.0394988
P29466,-1.4746891,-1.1482974,-1.2607865,-0.8086251,-1.2683311,-0.2705273,-0.1963556,-0.1245703,-1.4756602,-0.871872,-1.2186732,-0.2065233,-1.2341007,-0.9750753,-1.4950613,-1.1337346,-1.4289764,-1.2623582,-0.8167667,-1.4790769,-1.2204227,-1.4490395
P29475,-0.8608725,-0.5344797,-0.646969,-0.1948072,-0.6545137,-0.146664,-0.7758143,-0.7724241,0.2960412,-0.2580542,-0.6048557,-0.2916754,-0.6202832,-0.3612575,-0.8812448,-0.5199169,-0.8151595,-0.6485408,-0.2029489,-0.8652603,-0.6066052,-0.8352227
P29590,-0.29472148,-1.19678636,0.96822644,-0.85711412,0.70965062,0.58157524,0.47595337,-0.24974042,-1.52414894,-0.92036104,-0.09495808,-0.25501239,0.34709086,0.02692332,-0.69832012,0.71031621,-0.02285054,-0.10580936,0.616521,-0.06075341,0.89991951,0.91086168
P29622,0.68522375,0.358865185,0.47290189,0.896284262,-0.026006664,0.005118635,-0.22461687,-1.706601465,0.289733721,-0.493265502,0.003796605,0.13862427,0.519052708,0.223533344,0.307079703,-0.577264955,0.148781293,0.265490911,0.719287778,0.293624796,0.106085791,-0.71674525
P29692,0.4704823,-0.2691296,1.1881793,0.8745112,1.5548709,0.9759476,1.0812731,0.7975038,0.5076044,-0.6916739,0.3001254,0.512192,1.1016422,1.0525075,0.600978,0.5724821,1.4321191,0.901797,1.4585367,0.2676301,0.9705867,0.8517979
P29728,-0.87164181,-1.24421863,-0.29646152,-0.90454646,0.20245244,-0.50413963,0.04471265,-1.48216205,-1.57158088,-0.96779338,-0.55616443,-1.00141461,0.04174138,-1.07099664,-0.4425556,-1.22965586,-0.4157263,-1.35827933,0.69350999,-1.57499756,-0.17702464,0.13972419
P29966,1.520469,1.532687,1.091477,1.475596,1.549273,1.173286,1.577798,1.329388,1.125788,1.765246,1.379002,1.553065,1.511287,1.29015,1.381237,1.138448,1.134101,1.503488,1.919619,1.135626,1.004013,1.413133
P29972,-0.6601911,1.25571148,0.03765186,1.44605025,0.26484165,-0.38814279,-0.12359569,0.0212677,-0.4387071,1.38066885,0.69489918,1.35259532,1.01837293,-0.85954602,0.520081,0.49625028,-0.14178251,-0.07506283,0.57799209,0.12252093,-0.32273835,1.16688204
P29992,0.927972034,1.279620688,0.410019529,1.004110606,0.699092496,0.677935353,0.865209427,1.184535768,1.16580653,1.250203164,1.098573087,1.179615507,0.418354545,1.03544096,0.923627103,-0.002457276,0.689133731,0.87501986,0.664982326,0.789285523,0.747136349,1.046891586
P30038,1.09568549,1.20388615,0.06962378,1.20760311,0.30701727,0.56138922,1.05548856,1.45694322,1.79076371,1.30567986,1.50243519,1.22503219,1.57319793,1.52910091,1.51197825,0.96578658,0.40235167,1.14767086,0.76494257,-0.32382369,0.67908946,1.15192953
P30040,1.4319536,1.2575475,1.2419448,1.1877417,1.5440542,0.9340521,1.2817354,1.0956254,1.276287,1.156395,1.2359977,1.3489824,1.2052087,1.2505009,1.2945455,1.4934514,0.9837886,0.6795451,1.2984966,0.861032,1.2406659,1.3435955
P30041,1.21236,1.574456,1.551792,1.510949,1.658528,1.616551,1.312864,1.61045,2.024261,1.700493,1.743217,1.453128,1.310501,1.708433,1.768569,1.036201,1.44336,1.592985,1.818209,1.151887,1.540318,1.589936
P30043,1.1620276,0.6843874,1.0868011,1.1582443,1.2308906,1.2114949,1.1174376,1.433424,1.5361371,1.0944548,1.4705477,1.1061016,1.0101023,1.216781,1.250304,0.7225428,1.3254519,1.122505,1.19964,0.8117746,1.1055497,1.0321756
P30044,0.4066758,1.1372582,0.2458734,0.6858539,0.877793,0.7093909,0.6945514,0.931235,1.2020575,1.3490547,1.120534,0.6799135,0.3095618,0.9456261,1.1449419,1.4521377,0.6075484,1.0022495,1.2877618,0.4605018,0.6092805,1.1107706
P30046,-0.637258,-1.2240214,-1.3365104,-0.8843492,-1.344055,-1.5351743,-1.4653551,-1.4619649,0.3284382,-0.9475961,-0.3276626,-0.9812173,-1.3098246,-1.0507994,-0.4936478,-1.2094586,-0.8057316,-1.3380821,-0.8924908,-1.5548005,-1.2961466,-1.5247631
P30048,0.40846386,0.95012864,-0.16496193,0.20877674,-0.03165678,0.25533709,-0.22753037,1.04174328,1.1426583,1.19619752,1.19455458,-0.17356363,0.97283087,0.57054978,1.1579117,1.15036222,0.38676671,0.82649951,-0.78380702,-0.36780483,0.49391592,0.76613092
P30049,0.5383751,1.7032333,-0.3688009,1.2139,0.3260389,0.6872703,0.5985469,1.4262543,1.2292596,2.0395941,1.4686967,1.3207584,1.5384506,1.3191924,1.4826425,1.4095687,0.5819764,1.1015462,-0.6237507,0.3612746,0.9502806,0.8970675
P30050,0.9528482,0.1272913,0.6807954,0.6340857,0.4921503,0.6436074,0.5732495,0.2775011,0.5706063,0.4688663,0.3728572,1.1507128,0.7334905,0.6704561,0.6094469,1.371003,0.6547181,0.2835388,0.8314079,0.3936604,0.5583138,0.4128786
P30084,0.652113053,1.511706775,0.007060798,0.283815061,0.212074258,0.741873779,0.252204359,1.192622118,1.433311721,1.596213406,1.341911428,0.811068097,0.919183149,1.038384552,1.397551551,1.305379198,0.446406533,1.016640934,-0.423296568,0.323318793,0.722300256,1.003948015
P30085,-0.26017523,-0.03945632,0.22202586,0.102995,-0.30412954,0.18268472,0.53193693,0.74325943,0.8841363,-0.43555188,0.330546,-1.16814281,0.0819052,-1.23772478,0.58891878,-0.42980581,0.67196824,-0.44839136,0.2598634,-0.56702593,-0.05540771,0.12380487
P30086,0.3350992,1.0993006,0.975541,0.9424651,0.44731,0.7279216,0.7313128,1.2715851,1.6540041,0.9765332,1.3485064,0.7471221,0.8975609,1.0598587,1.3748126,0.5613425,1.3307459,1.4268137,0.9988312,0.8457354,0.9201559,0.978118
P30101,2.328065,2.060857,2.276276,2.26016,2.361233,2.157252,2.44227,2.154004,2.30825,2.141246,2.140549,2.408892,2.32187,2.32654,2.258798,2.47205,2.169633,2.032395,2.45631,1.962574,2.193174,2.379555
P30153,1.139462,1.1055785,1.4443583,1.4214106,1.2122325,1.3621122,1.2201215,1.4243068,1.2622357,1.2785456,1.008146,1.2401611,1.0413293,1.1486896,1.2587556,0.7568455,1.3957766,1.168674,1.3500037,1.352339,1.2780406,1.1757119
P30154,-1.611660533,-1.285269761,-0.435549663,-0.945597674,-0.591152928,-0.26759547,-0.692423997,-0.534088608,-1.612631661,-1.008844584,-1.355645488,-0.236489979,-1.371072933,-1.11204783,-1.632032653,-0.571737512,-0.505022146,-1.399330397,0.002037879,-0.577385464,-0.464669344,-1.586011034
P30273,0.53459253,0.25261029,0.38701107,1.15248781,1.16566121,0.24952048,0.46652051,0.43422943,-1.36988355,-0.06712488,0.89319192,0.27636818,1.05213589,0.5904652,0.73179225,-0.09007673,0.41348636,0.30274261,1.09447205,-0.24365366,0.51343133,0.64604992
P30405,-0.56718716,0.25299025,-1.51198178,0.08604434,-0.82055801,-0.53680232,-0.23496362,0.28604228,0.01630114,0.84621425,0.31355251,-0.03744538,-0.21923458,0.50099601,0.52015607,1.69356332,-0.46906967,0.58915543,-1.06796302,0.07734175,-1.47161821,-1.70023324
P30419,-0.82403565,-1.45911179,-0.30240337,-1.11944026,-0.57192871,-1.77026194,-1.70044376,-1.6970536,0.04483646,-1.18268712,-0.35250974,-1.21630831,-1.54491462,-1.28589025,-1.10690799,-1.44454907,-0.15237521,-1.57317194,-1.12758189,-1.78988782,-0.47592771,-0.95435085
P30519,0.556219,0.5020361,0.6886798,0.5003042,0.4758082,0.8450209,0.8359084,0.787238,0.8039667,-0.1874105,0.8870379,0.2192465,0.5767067,0.3047413,0.8201339,0.1962845,0.4746384,0.6983747,0.4204279,0.4531828,0.6889188,0.5519807
P30531,-0.32720109,0.67377123,-0.22462408,0.57852521,-0.9982303,-1.1893504,-1.11953084,-0.41717088,0.45208879,0.81557195,0.39130037,0.58606468,0.08277096,0.59213697,0.30445933,0.16283497,0.3132394,0.47104296,-0.54666559,0.4881717,0.31479522,0.08011946
P30533,1.0985866,0.7039146,0.7862275,0.7158235,0.8233684,0.7823593,1.0339332,0.6979958,0.5547574,0.8618168,0.9262104,1.4552177,0.8629739,1.3817875,0.6640644,1.3352655,0.5850329,1.075807,0.8031774,1.0715741,0.5468772,0.9097113
P30536,0.11327207,0.41865545,-1.21462619,-0.06349477,-0.17019621,0.19891404,0.23589998,0.4259503,-1.42950013,0.49674154,-1.17251293,-0.05833617,-1.18794041,0.26391657,-1.44890127,0.03644374,-1.38281627,0.02068004,-0.77060636,-0.10995317,-1.17426241,0.3490083
P30566,0.3144711,-0.30155735,1.14461171,0.1062155,1.01626263,1.03285744,0.84506146,0.45833965,-0.07960347,-0.72410172,0.26772478,0.21006808,0.80622903,0.05375725,0.1756543,-0.08215599,0.64876408,0.77018504,0.95390295,0.32741846,0.99248349,0.81712551
P30613,0.2526923,-1.20330769,0.71647748,0.16970298,1.01750303,0.8058061,0.56939583,0.22512435,0.12680483,-0.92688238,0.20556787,0.3640938,0.53459692,0.55085442,0.06266722,-1.18874491,-0.01223032,-0.61839909,0.97583088,-0.18365797,1.05848216,0.29708868
P30626,1.518541,2.137506,1.9975,2.264335,1.515639,1.347325,1.61483,1.242887,1.485667,2.370863,1.897886,2.000305,1.834229,2.308897,2.029618,1.829973,1.242416,2.308644,2.529988,1.98541,1.700171,1.680416
P30711,-1.278754242,-0.952361884,-0.291048453,-0.612689438,-1.072395729,-1.263515745,-1.193696226,-1.190306014,0.521109045,-0.67593638,0.000126489,-0.709557622,-1.038165276,-0.779139704,0.108790471,-0.93779909,-0.042170635,-0.367453033,-0.620831072,-0.520991005,-1.024487265,-0.116539102
P30740,-0.41611585,-1.40702269,-0.60109659,-0.06102828,0.16980228,-0.04295678,-1.64835522,-0.10611143,0.29059505,-0.4316281,0.13028223,-0.26061158,0.25949601,-0.3409741,0.565545,-1.39245996,0.25014603,-0.62966224,-1.07549258,-1.73779971,-0.02151161,0.34925576
P30825,-0.29523546,-0.02034346,-1.24997832,-0.79781692,-1.25752296,-0.64323263,-0.53903663,-1.37543303,-1.46485214,-0.16209393,-1.20786507,-0.89468509,-1.22329255,-0.96426715,-1.48425325,0.05800623,-1.41816831,-0.40037372,-0.80595856,0.00967472,-1.20961455,-1.43823137
P30837,-0.333376611,-0.092254423,-0.873317858,-0.556452101,-0.996819835,-0.120025334,-0.2038153,-0.561720772,-0.293053241,0.27450874,-0.190967218,0.082802574,-1.680894544,0.101519652,0.008663739,0.63838247,-1.875765739,-0.286438585,-1.263563237,-0.395441844,-1.66721674,-0.32275998
P30876,-0.13188307,-1.11987904,0.13392371,-0.58751856,0.54263333,0.22465083,0.48365121,0.18308731,-0.41427945,0.04668504,-0.90116765,-1.57604276,0.05204307,0.26649583,-0.81481391,-1.8042802,-0.09481049,-0.33938765,0.34975922,0.10137578,-0.23013512,0.14135514
P31040,1.3034588,2.1417587,0.8659272,1.0480853,0.7598234,1.3010404,1.0236883,1.592846,1.6751365,2.2369786,1.8452658,1.567852,1.3996251,1.7251724,1.7041512,2.1243538,1.0497832,1.7034832,0.682228,0.9313001,1.2143396,1.4965865
P31146,0.07779252,0.64130096,0.64781748,0.81550263,0.85900303,0.7472572,0.89187667,1.15277851,0.74963,0.60163407,0.73138389,0.66807121,0.95050562,0.58922752,0.52244817,-0.5629249,0.83253053,0.31308555,1.57499378,-0.36837451,0.88488979,0.53543561
P31150,0.556141,0.9972713,0.6415953,0.2328534,0.3363101,0.8577948,0.6935304,1.3937571,1.728065,0.8556563,1.1927727,0.3194778,0.9138139,0.6631309,1.3811809,0.367962,1.4404135,1.1022699,0.8868311,0.6589405,0.8661188,0.6829436
P31153,0.03856798,0.10377494,0.69382216,-0.06075034,0.6806175,0.13042142,0.30381289,0.49698271,0.69969943,0.06659322,0.44101672,-0.0111746,0.12715686,0.34504228,0.4017051,-0.29177839,0.47314257,0.14799643,0.15219522,0.31303701,0.62465441,0.5803177
P31323,-0.77253868,0.52778551,-1.43873489,0.61790685,-1.44627951,-0.16970234,-0.53700837,0.37851644,-0.20623524,0.42044767,0.08078671,0.28551648,-1.4120492,-0.11074662,-0.30205451,-1.31168333,-0.07697978,-0.15903057,-0.29574586,0.17117521,-1.39837124,-0.34886345
P31689,0.7711798,0.4988675,0.8993341,0.5893986,1.3797489,0.6180896,1.0055842,0.5559214,0.4931526,-0.4038273,0.4434712,0.9139915,0.6419437,0.7534038,0.5020451,0.5900142,0.7064178,0.4782311,0.8731512,0.8596086,0.7672457,0.9366604
P31930,1.4191856,2.5334097,1.1224467,1.3932269,0.9222157,1.6278928,1.4367125,1.8587786,1.9984471,2.6118252,2.1237262,1.7110805,1.6060704,1.9156895,2.0473155,2.4571521,1.2991216,2.3332579,0.3803632,1.4399618,1.4917633,1.5662591
P31937,-1.559200739,-0.188612883,-1.345298508,-0.893137348,-0.65387389,-1.543962343,-0.607109631,-0.405975829,-0.010660365,0.229996984,0.049786927,-0.990005493,0.225330046,-0.165276492,-0.000737024,0.430258098,-1.513488181,-0.215016982,-0.901278979,-1.563588555,-1.304934784,0.181672872
P31939,0.31694202,0.32274925,0.4921768,0.20601597,0.90156401,0.74494751,0.95961802,0.95973134,1.16969402,-0.11870769,0.65923679,0.1799644,0.55453538,0.36413215,0.76908987,0.09258785,0.90435758,0.32307917,0.81297999,0.37390645,0.72073491,0.70010622
P31942,0.41221213,0.67322137,0.89367222,0.15197081,0.79295707,0.56158867,0.48158066,0.4892376,0.38335501,0.4427744,0.08255366,1.31922834,0.612239,1.02906696,0.5428682,1.24331831,0.71134178,0.87847977,0.29345014,1.48846179,0.58340438,0.66728543
P31943,1.545055,1.069308,1.872061,1.257009,1.916197,1.420907,1.475619,1.287731,1.230049,1.141106,1.090256,1.675573,1.477563,1.695016,1.309581,1.651934,1.442227,1.183962,1.505036,1.909565,1.264588,1.32668
P31946,0.853507,1.3527206,1.2339602,1.4612512,1.1705866,1.0786861,1.0155077,1.5383042,1.4358486,1.3491266,1.3599539,1.4964824,1.3002095,1.4066213,1.2556772,0.9906458,1.436176,1.3087403,1.2033784,1.1658711,1.0748458,1.0474257
P31947,0.2738891,0.4864697,0.6193437,1.3614726,0.5369309,0.5575418,0.5952715,1.0185919,0.8883209,1.0173675,1.0375957,1.1349077,0.7490033,1.1009628,0.7544586,0.4443716,0.9607645,0.7965711,0.7004357,0.6738276,0.594571,0.6003341
P31948,-0.31577053,-0.96266775,0.20529933,-0.6229953,0.30073975,-0.13597067,-0.09273025,-0.10629972,0.43043346,-0.68624225,0.19784445,-0.71986349,0.04762669,-0.78944557,0.07286174,-0.94810495,0.49844787,-1.07672869,0.06783304,-1.29344793,0.05386398,0.24625391
P31949,0.47082824,-1.31034313,0.42782231,0.05493473,0.8372346,0.47094592,0.67003834,0.45377393,0.15190548,-1.03391801,0.87980036,-0.31686721,0.77663118,-0.43815152,0.39122635,-1.29578037,0.38121969,-0.38726158,1.07470512,-1.64112145,0.67194618,0.45358108
P31995,0.144851816,0.198618349,-1.070563492,0.586663533,0.711446188,0.061532925,0.531270179,0.283017513,0.189854959,-0.681648795,0.859102976,-0.715270036,0.009659054,0.24361627,0.651061754,-0.943511503,0.380255782,-0.373165448,0.910089144,-1.288854488,0.265643455,-0.426782534
P31997,-0.39191312,-0.48969537,-0.32752052,-0.52189339,0.13064769,0.1976383,0.37277622,-0.45282919,-0.46336271,0.17555008,-0.08135607,-0.7347896,0.14146866,-0.28761911,-0.57497908,-0.79843338,-0.47480679,-0.22900009,0.95134007,-2.00732856,0.0754211,-0.9163757
P32004,-1.00202921,0.90472327,-0.06055352,0.37240941,-0.34547482,0.38114279,-1.61593852,0.93427609,0.44741654,0.92154427,0.54235815,0.37476277,0.34610149,0.51704141,0.40546604,0.75143398,0.60524417,0.14778716,-1.04307548,0.41773513,0.75035926,0.35604389
P32019,-1.87668927,-1.55030333,-1.66279128,-1.21063234,-1.67033582,-1.86145133,-1.79163393,-1.7882438,-1.87766037,0.08651808,-1.62067853,-0.60853091,-1.63610583,-0.02526622,-0.11460949,-1.53574065,-1.830978,0.27165472,-1.21877395,-1.88107695,-0.25334722,-1.85104046
P32119,1.693056,1.705835,1.846824,2.24895,2.205094,1.939814,1.784849,2.001398,1.844857,2.112418,1.923072,2.000275,1.867484,1.913361,1.944203,1.687143,1.625264,2.197197,2.097193,1.712701,1.956692,1.642945
P32189,0.15027486,1.13985321,-0.78115329,0.20998731,-0.07413621,0.07882469,-0.14553106,-0.02709755,0.59586061,1.38756782,0.51351098,0.66087587,0.50309575,1.44350048,0.24999222,1.21783722,-0.12258072,1.53001714,-0.1042904,0.7079455,0.33984931,0.12329286
P32418,-1.4270796,-0.4017179,-1.2131768,-0.7610153,-1.2207214,-0.6592187,-1.3420217,-0.2790188,-1.4280507,-0.8242622,-1.1710635,-0.8578835,-1.186491,-0.9274655,-1.4474519,-1.0861249,-1.3813669,-1.2147485,-0.7691569,-1.4314674,-1.172813,-1.4014299
P32455,0.57770016,-1.18593043,0.58134159,1.22700368,0.67449409,0.33993738,0.66943849,0.64782485,0.84376879,-0.9095051,0.19165827,-0.24415644,0.32998975,-1.01270838,0.70331874,-1.17136765,0.47641915,-0.44172449,1.61524015,-0.75120286,-0.08280052,0.61536305
P32456,-1.5000792,-1.1736877,-1.2861767,-0.8340154,-0.5947519,-1.4848408,-1.4150216,-1.4116314,-1.5010504,-0.8972623,-1.2440635,-0.9308835,-1.2594909,-1.0004656,-1.5204515,-1.1591249,-0.3953144,-1.2877485,-0.842157,-1.5044671,-1.245813,-1.4744296
P32942,-0.25028972,-0.07406021,-0.33423886,-0.48679387,0.02633084,-0.35006634,-0.12252748,-1.88890919,-1.05825041,0.14151252,-0.15435239,-0.21013843,-0.32408185,-0.32355262,-0.55699736,-0.93744122,-0.54757198,-0.29842298,0.84285811,-1.98174049,-0.01561297,-0.72199409
P32969,0.923405,-0.357865,1.0458756,0.4189388,0.7817365,1.07105,0.8241891,0.876574,0.5867784,0.4208441,0.4393902,0.702273,0.5281316,0.5685875,0.5701085,0.8944482,0.8212168,0.5964014,0.390388,0.7379839,0.7175872,0.6180923
P33121,0.28100031,0.08861983,0.53087451,0.48296185,0.81522593,0.34893619,0.32140403,0.43000461,0.35753306,0.75470704,0.41219386,-0.41608093,0.29877419,0.24423027,0.68248909,0.08694015,0.50130098,0.37158982,0.86048734,0.15610485,0.93344902,0.64883225
P33176,0.8894472,0.0280606,1.1520947,1.3090941,1.1098996,1.2420106,1.4042746,0.9534582,0.7172317,0.309123,0.7011369,0.7912223,1.2613345,0.564308,0.9284801,0.3570125,1.2781208,0.6181816,1.2346793,0.7680801,1.2080084,1.1654025
P33316,-2.27265609,-0.462058944,-2.058786797,-0.316777973,-2.066330729,-1.558500128,-0.549020262,-0.23036046,-0.090428254,0.310107438,-0.112905797,-0.168186939,-0.214378613,0.001987319,-0.163675128,0.579471308,-0.633439698,-0.207810794,-0.783496711,-2.277042833,-2.018426402,-0.18625726
P33402,-1.8518499,-0.7214746,-1.6379513,-1.185792,-1.6454958,-1.8366119,-1.7667942,-0.8329553,-1.852821,-1.2490389,-0.8968708,-1.28266,-1.6112658,-0.6428798,-1.8722215,-0.7370285,-0.7261614,-0.4760635,-1.1939336,0.3521627,-0.8556653,-1.826201
