proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43
Q8N0U8,1080100,5167400,0,638980,818480,386570,2029900,0,523820,948930,2910200,3876500,1056200,3591800,1886900,0,2407500,1756700,497120,1518600,2122700,0,1811900,2545900,1720200,321570,352790,697890,1108600,6974600,1700700,0,1617100,1068300,1512500,1100700,0,1095900,2903300,3548900,0,3629300,1722800
Q8N0X4,24670000,14455000,13639000,18267000,16389000,48313000,21701000,17460000,18176000,25901000,20994000,9390600,11522000,31784000,34463000,14909000,12710000,40863000,28123000,15486000,27148000,0,10895000,27725000,9792000,3613000,5257300,4403900,26642000,27553000,24180000,18939000,14453000,18896000,23848000,16033000,11991000,21927000,13507000,29605000,31859000,11260000,18923000
Q8N0X7,4554300,5369500,4781300,2204500,4041300,21830000,14643000,7867400,1179100,0,15400000,2911500,2801600,9016100,0,0,5987400,33724000,0,0,25708000,0,33027000,22060000,1577500,0,0,974750,0,5070800,7285700,0,6176800,7252100,10434000,1717400,10944000,4898500,6652300,0,16509000,3397000,9688100
Q8N111,40001000,0,68576000,25002000,151870000,130990000,99224000,92505000,50643000,260830000,525670000,5369900,0,69530000,10536000,21063000,46827000,176110000,44558000,32414000,120950000,5449900,89992000,241270000,31253000,3016500,1649400,35343000,15361000,24287000,65551000,134130000,10060000,50990000,0,35556000,184050000,77237000,0,38859000,126630000,7201600,54598000
Q8N122,0,0,0,0,0,2771700,0,0,0,0,0,0,0,2875400,0,0,0,2596300,0,0,0,3043700,1929000,1917200,0,0,0,163880,0,2043600,0,0,1614100,0,0,0,0,0,0,3678600,0,0,0
Q8N126,28934000,0,0,20968000,62331000,3855000,43504000,18003000,37316000,83329000,136710000,902670,0,0,2170000,3285000,0,0,10173000,9365700,54666000,0,16529000,0,6384800,1264400,2743800,13102000,8073400,1892500,18305000,10760000,27609000,26667000,5681900,9218600,38959000,18461000,7313100,0,4969000,6904900,18500000
Q8N129,0,9878700,0,0,1449600,1531300,0,0,0,0,0,4059500,2647800,4226400,3181400,0,0,2657000,13433000,0,11078000,0,4904000,8587400,3204600,479140,0,1424400,3771500,9470700,0,0,1903400,0,4048700,0,1148200,0,1454800,0,0,0,0
Q8N145,11543000,0,0,0,6920800,0,0,0,10148000,12288000,8746100,0,0,0,0,0,0,0,0,5850400,0,0,0,0,0,0,310040,1868000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8N163,1742800000,4455000000,2772700000,1921700000,2250100000,2993200000,4130900000,4012800000,3484300000,3409500000,5810100000,1283800000,3367500000,5825900000,3156800000,4656400000,1533600000,2958200000,1624400000,1160400000,4706200000,4576700000,2515900000,2990200000,1933600000,234340000,218830000,439210000,1475700000,2721200000,3673400000,2832300000,3125200000,3200200000,2534000000,36677000,3396500000,1945800000,2617800000,4012000000,2155000000,2911800000,2337500000
Q8N1B4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8N1F7,8912500,7126800,8435900,2278600,0,7891400,6038900,4362500,0,0,0,16690000,3618100,7218800,25629000,1402300,2793400,6291900,6203200,1927300,7009800,13186000,9940900,10808000,11155000,568450,0,6317600,7467700,27292000,0,0,0,0,0,17369000,13484000,9728500,0,6647400,12392000,3828800,8335500
Q8N1G4,18115000,45230000,64089000,14031000,22653000,24429000,55568000,42202000,14726000,45808000,30327000,90420000,9305200,69245000,25163000,60940000,40828000,69264000,31195000,36837000,51904000,29771000,61287000,56519000,13493000,3445400,9283700,40835000,31393000,188260000,39703000,28484000,14792000,21499000,23586000,15195000,69486000,51349000,11231000,51391000,17901000,24571000,27524000
Q8N2F6,3132400,0,6406000,2661200,3575800,0,0,6783100,0,5321400,9403000,4422300,0,0,5847100,1472600,0,0,11827000,0,8297400,0,10985000,0,0,0,893950,2927400,1852700,0,7029700,0,0,0,0,0,4382400,0,5598600,8524600,7568800,7510200,4469200
Q8N2K0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8N335,18747000,7231700,8233900,4354400,15683000,0,9221100,0,6238300,17678000,34996000,4162100,5224200,8064900,0,8728900,0,2750500,0,16132000,7422400,0,0,10407000,2694500,484210,2127800,7657000,1925900,5970200,11003000,0,0,7751100,0,0,7162400,10846000,0,0,0,3813500,0
Q8N357,3992000,7204400,20818000,3496200,2407300,33243000,0,0,1662100,3964900,6099600,4612000,5161000,17639000,13745000,6387700,27870000,9885900,15591000,1830600,4151700,21195000,20934000,2892900,1895700,441750,0,835380,10536000,7133900,0,0,0,0,0,5130800,9170600,3384500,0,18027000,27926000,0,27787000
Q8N3E9,51668000,73959000,7727600,30436000,8327200,37101000,41985000,55793000,6372900,4970100,0,26224000,21338000,41996000,46614000,16200000,33182000,63450000,27730000,26300000,36150000,21733000,45274000,69714000,11921000,10143000,5276400,18102000,24627000,8326400,56303000,20253000,25224000,44494000,20424000,25712000,14421000,40221000,31932000,38651000,30650000,67112000,20658000
Q8N3F0,4258700,0,0,0,3197500,0,0,0,4440700,4489800,0,0,0,0,0,0,0,2065000,0,2537600,3595800,0,0,0,0,445500,673100,1019000,0,0,3197300,0,0,0,0,0,0,0,0,0,0,3897500,0
Q8N3I7,0,1879100,0,0,0,0,0,0,0,0,0,194780,0,0,863090,0,0,0,0,369040,0,0,0,0,0,0,0,0,511790,0,0,0,0,0,0,0,0,0,0,0,0,1094100,0
Q8N3J6,37837000,49250000,9035300,19986000,64647000,0,83183000,82371000,27111000,115260000,209600000,0,2792500,6827500,0,40910000,5399900,27426000,8229600,14008000,61133000,0,7309800,15523000,8548200,850950,2137200,24149000,4868700,10159000,73115000,32365000,42804000,43784000,0,4898400,29333000,24115000,50260000,3480600,3438900,43092000,2630600
Q8N3V7,0,3484300,0,0,109330000,8781100,38504000,16977000,5288300,133140000,236440000,0,4162700,0,0,501910,0,0,21904000,2962700,49728000,1822800,0,0,0,802280,90540,8932200,0,0,0,21751000,3516500,0,0,0,12530000,2840800,5566000,0,8377900,5328900,5159800
Q8N461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8N4C8,11993000,0,0,0,4275800,15220000,0,16109000,0,5658600,6264300,0,0,0,0,11813000,0,5206000,6137500,2028300,14367000,0,0,0,4287300,0,0,2038600,3463500,0,0,0,23373000,3834000,0,0,0,0,19049000,0,17055000,7251300,0
Q8N568,115200000,94694000,114690000,91315000,24082000,35070000,80290000,205130000,4822000,24984000,25379000,27988000,112370000,218790000,146360000,60841000,105110000,184500000,22343000,54392000,115000000,15407000,76464000,165360000,19209000,14639000,11768000,140150000,89192000,47208000,179940000,29686000,87774000,97059000,66923000,22755000,177790000,204500000,63994000,109820000,33210000,81328000,47823000
Q8N573,15469000,0,0,18241000,126500000,0,17765000,0,22928000,160130000,169830000,0,0,0,3136700,0,4316700,0,0,4286500,12528000,0,931550,0,0,0,84107,18860000,0,0,4773900,23486000,8415700,1915300,0,0,6709200,8164800,0,7991100,0,0,0
Q8N5S9,4118400,0,0,3023700,13962000,0,0,0,9866800,0,12907000,0,0,0,0,0,0,4332800,1450100,0,0,0,0,4642700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8N5V2,0,0,0,0,3757300,0,0,0,0,2972900,3543100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8N608,0,0,0,0,2745800,0,738820,114830,844630,2552500,1540000,0,0,0,0,0,0,0,0,407730,0,0,0,0,0,0,145500,470990,0,0,0,0,0,0,0,295640,0,0,0,0,0,0,0
Q8N684,8116600,14736000,5066300,1874300,2169400,0,11108000,5975100,0,5699400,0,3209000,6752500,15000000,13282000,15391000,6615000,13696000,0,2904000,14067000,8468600,2378800,17751000,10173000,582150,0,9380000,11329000,9195000,11359000,0,3867800,4840700,2474700,16277000,18293000,11378000,5859700,3278200,5053900,12869000,13852000
Q8N6C5,21266000,0,0,25654000,0,0,25200000,0,10825000,0,0,0,0,0,6029500,0,0,0,0,1148800,26886000,0,0,9027900,0,0,0,0,0,0,0,0,24159000,15055000,0,0,0,0,0,0,0,0,0
Q8N6H7,0,3346800,0,0,0,0,0,0,0,0,2243200,0,1536400,6405000,0,0,0,0,2106500,0,0,2011300,0,0,0,444730,0,1577100,3020000,0,0,0,0,0,0,1395900,1889000,0,0,0,0,8808100,0
Q8N6M0,0,17815000,11155000,0,0,0,10658000,0,0,0,0,0,0,14478000,10516000,0,0,0,8001600,3591000,13127000,0,0,9406600,4770800,0,0,4731200,7634000,9978100,0,0,0,0,0,0,11992000,13466000,0,15177000,9667800,0,0
Q8N6N2,0,0,0,0,6734100,0,0,0,0,8591500,21763000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8N6N7,0,0,0,0,8766800,0,7222100,0,0,6744200,10916000,0,0,0,0,0,0,0,0,0,13585000,0,0,0,0,0,0,0,0,0,0,0,7286600,0,0,0,0,0,7163600,0,0,5979300,0
Q8N6T3,0,0,0,0,5213100,0,3941300,0,0,3277800,10690000,0,0,6774900,0,3619800,0,0,0,816260,4750700,0,2997500,0,0,0,0,173200,0,0,2177800,0,3364600,0,0,0,4204700,0,0,0,0,0,0
Q8N766,0,2753000,14776000,1117500,574070,1072000,1073900,789410,0,974140,1684200,1880000,1584100,6910200,2960900,589120,4019400,8107900,1579500,1580600,0,2805500,7962800,21362000,1483100,296620,368500,5266700,2172200,14391000,2650800,0,1019600,1138800,3486500,8607000,2161500,1749300,2489200,4211300,1887000,6904600,5172700
Q8N7J2,16653000,6508400,24697000,20596000,26715000,0,38005000,65041000,37687000,23469000,27698000,206560,10046000,39979000,1291800,3846800,15254000,30613000,1917100,17992000,45908000,0,0,20313000,757520,145340,1502000,0,2542600,6288700,37553000,0,11673000,13581000,0,1433400,8411100,3920800,6390800,6141400,0,18578000,7182500
Q8N806,0,1449800,0,0,0,0,0,0,0,0,0,1482300,0,0,748960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312700,0,0,0,0,0,738530,0,854610,0,0,0,0,0
Q8N8N7,13917000,15316000,6340300,1542000,0,11731000,14881000,33036000,2885000,0,0,3634500,0,0,8933700,20829000,0,9679700,8258400,575470,22723000,0,4995400,5155200,0,0,0,188710,4397100,0,18754000,0,16473000,0,5001800,0,12221000,5462300,27611000,0,0,19339000,0
Q8N8S7,38049000,50927000,13972000,6788500,10710000,0,12639000,64037000,0,5461200,0,29032000,43620000,0,62667000,22960000,3780900,5235000,4514200,80795000,0,41556000,0,8512600,25367000,3344500,8511700,19749000,38172000,37817000,61850000,26089000,15101000,15281000,20054000,50187000,55390000,46994000,17116000,0,11320000,20229000,26661000
Q8N8Y2,0,0,0,0,0,0,0,0,0,1701200,9590100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8N9I9,0,7286200,13774000,0,0,13580000,462880,14302000,0,0,14266000,33123000,0,0,0,13145000,11264000,9653900,6585100,0,5106000,11867000,0,6080600,55589000,151620,0,0,4832600,64176000,8074800,8918800,9225800,0,15096000,50862000,14839000,9406500,8799800,7574800,9043200,2647300,0
Q8NBF2,0,2659400,0,0,0,0,0,0,0,0,0,0,0,2213500,1592900,0,0,2259400,0,0,0,0,0,252640,0,0,274370,1175900,0,0,0,0,0,0,0,0,0,0,0,0,0,1309900,0
Q8NBJ5,0,0,0,0,0,0,0,0,0,0,0,8955300,5890000,24565000,0,0,14141000,0,0,0,0,8730100,6299700,0,22579000,1649200,0,0,0,0,0,0,0,0,3229000,28106000,0,0,0,28858000,14466000,0,11666000
Q8NBJ7,0,31754000,38165000,1265100,0,19724000,1725200,1497300,0,0,0,0,5070800,52841000,5964400,11455000,37176000,4438200,26496000,859040,4035500,8111200,31471000,0,19748000,883930,0,1497500,0,6330200,0,0,0,0,4270100,16356000,0,2783400,15944000,33459000,27151000,9853200,3954400
Q8NBS9,6522600,14634000,76774000,18573000,8949300,14746000,9562000,64701000,1878700,1092800,0,61460000,39207000,144760000,50298000,27075000,36869000,11403000,13220000,16223000,20130000,40543000,9002000,10520000,56345000,4986200,1551400,19961000,27886000,56636000,62092000,7057200,13899000,5562600,13247000,74688000,27449000,29066000,20979000,98836000,25057000,7504500,37288000
Q8NBX0,11419000,10084000,13042000,4792800,6101300,16859000,0,31709000,5993200,0,14972000,0,0,8916400,0,0,6627700,11245000,9503600,0,10587000,7033400,11105000,18425000,1564100,0,0,0,0,13605000,21170000,7772100,12207000,0,1079500,0,15897000,0,9952000,0,8355200,6781500,1886100
Q8NC44,0,2031400,2371300,0,0,0,2511700,0,0,0,4355200,0,0,0,0,2013500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492800,0,0,0,0,0
Q8NC51,48828000,142520000,119030000,38989000,16108000,69028000,54124000,81349000,659140,31640000,18352000,79935000,91201000,149430000,127150000,104250000,83778000,47368000,43066000,40555000,78027000,106780000,76303000,65959000,54765000,9723400,5539300,45529000,66189000,146270000,61371000,56601000,45165000,53575000,40160000,58919000,140080000,87862000,57804000,84573000,67121000,64167000,74829000
Q8NC56,4715800,7923800,0,0,0,0,0,0,0,0,0,1247200,2212400,7958700,0,3724200,0,0,3516800,0,0,0,0,0,2918200,551680,0,1628400,2372600,3969800,2295500,0,0,2901500,0,0,2098400,0,2645700,1898800,0,10910000,2352400
Q8NC96,0,0,0,0,27870000,0,8161200,0,16362000,38702000,63953000,0,0,3369400,0,0,0,0,2044400,0,8376000,3832600,0,7345600,2086100,0,0,9632000,0,0,0,0,0,0,0,4690500,21707000,11607000,0,0,0,0,0
Q8NCB2,2533700,0,0,1507900,41658000,0,2657500,0,5558300,58032000,137480000,0,0,0,0,0,0,0,0,0,0,0,0,0,2171700,0,0,5410000,0,0,0,8407500,0,0,0,0,0,3211600,0,0,0,0,0
Q8NCN5,3548600,0,5310500,0,0,0,0,23993000,0,0,0,1657800,2482600,0,0,0,0,0,2902300,3349200,0,0,0,0,0,0,0,0,0,4248400,15017000,0,0,0,0,2228500,0,0,8351700,0,9605600,0,5970400
Q8NCW5,28752000,87668000,34639000,12025000,18308000,48182000,36386000,21024000,13683000,24031000,29192000,24890000,27653000,21462000,30798000,57406000,22292000,45705000,67605000,16145000,29293000,24241000,52038000,35987000,15904000,2365200,2832600,12158000,16008000,47547000,14544000,4991600,34735000,13175000,28509000,17220000,22324000,26935000,56310000,23420000,71700000,67330000,25698000
Q8ND30,35605000,20145000,0,0,0,46544000,23349000,39986000,0,2672100,0,0,0,0,12896000,33959000,0,8335500,33799000,5284800,43670000,0,37616000,0,0,6160200,2671400,0,4176100,0,28801000,11966000,54433000,32760000,24431000,3319300,0,0,27441000,0,28593000,18216000,12923000
Q8ND56,8392900,34940000,22065000,3507500,4292800,21251000,11464000,15467000,1423100,5337000,6953500,18455000,13215000,20750000,12709000,29156000,11321000,9155400,9154800,5078000,20890000,14119000,7611000,0,14596000,579520,11895,4491400,9116000,25042000,14355000,9270900,6267500,4950500,0,19696000,22849000,5372000,23631000,18432000,0,28072000,13377000
Q8ND76,0,0,0,0,0,0,0,0,0,0,7209200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8NDC0,5244200,15082000,2986900,0,0,16177000,6203800,7550800,0,0,7498000,5628000,5699600,5856000,4659500,10729000,4167100,0,13734000,3257600,0,15067000,7495600,5953700,6288300,0,0,0,0,7889100,11667000,0,0,4387800,4630900,4971900,4785000,4690900,0,0,5498200,9660200,3784900
Q8NDH3,0,9702500,0,2363800,0,0,0,0,1021900,0,0,2502700,4855300,0,6610800,9370700,0,97365000,6617400,0,2631700,7996100,5265600,7082600,5060900,318820,0,3343000,2948700,4972300,0,0,4477700,0,0,0,0,0,0,0,0,2250900,0
Q8NE62,15857000,48033000,7677700,3611900,0,25863000,5537000,0,1080400,0,0,3072000,0,12986000,19548000,15251000,10855000,2644700,27694000,3224000,15363000,0,13585000,0,0,1109900,223100,1695000,3463200,9507400,5971700,0,15716000,0,16174000,0,0,2920700,39372000,13741000,24093000,46922000,1838300
Q8NE71,0,2256500,0,0,0,0,0,0,0,0,0,4569800,890490,0,0,0,773810,0,0,0,7501900,6827900,0,0,3057400,207570,307420,2658000,5662800,5865200,0,0,0,0,4326600,1091900,0,4318100,0,0,0,0,6073400
Q8NE86,2261700,6220100,5227700,0,3820500,2043700,2823000,12040000,0,5597800,7981800,1105800,0,0,0,5082200,0,3140500,0,3530500,0,0,0,5656400,4646700,393140,1603600,3281100,1551500,1825000,6769500,5896800,0,0,0,0,9831500,2948600,6869100,4990000,3619600,5967200,2938300
Q8NF91,80549000,68992000,26891000,45553000,199460000,134690000,106790000,90645000,136570000,257840000,525380000,32446000,45864000,51462000,91045000,48235000,36997000,72286000,71083000,55167000,124900000,31392000,75974000,77266000,49968000,5483400,12304000,21704000,37933000,12651000,105090000,78538000,70778000,87622000,59312000,55814000,100360000,63010000,55543000,19517000,96335000,80663000,13630000
Q8NFH5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8NFQ8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8NFU3,0,39887000,12531000,1646000,4788100,17947000,7642100,0,0,9259900,17466000,3877200,2631500,18776000,0,26131000,0,0,19978000,0,22063000,11611000,16089000,0,4341700,0,0,7812700,4572800,0,0,0,10847000,0,0,7362600,14931000,12688000,37497000,0,14911000,16812000,3878700
Q8NFV4,0,520690,669020,2483300,6742200,11073000,2128200,8514000,0,5492700,10700000,5156100,3121800,0,0,11486000,2388600,0,9868400,2630400,15190000,1040300,14130000,7470900,2243900,0,413330,3098600,0,7944400,11317000,0,211220,0,0,0,4485200,0,11911000,5549100,6224600,15998000,231810
Q8NFW8,4110700,13055000,0,0,4431300,8101100,0,9402000,0,5786300,0,8621800,3983400,0,0,15859000,6098700,9926900,6509400,2925300,0,0,0,10472000,2840900,0,1609300,4449000,3133700,13245000,0,9534300,1326400,0,0,0,9033100,0,14276000,6410700,0,10485000,2949200
Q8NFZ8,0,0,0,18048000,20075000,0,0,0,44120000,12685000,28478000,0,0,4563700,0,0,2053500,0,0,0,23496000,0,10093000,0,0,0,0,0,0,0,12730000,0,0,16460000,5801200,0,0,9482100,15894000,0,0,10253000,0
Q8NHG7,7541400,0,0,6915700,20066000,0,7092500,0,26085000,24864000,42896000,0,0,0,0,0,0,4138600,0,14824000,0,0,0,0,0,0,2578200,0,0,0,0,0,0,16239000,0,0,0,0,0,0,0,0,0
Q8NHM4,254690000,405430000,318030000,127940000,141170000,286030000,444320000,472930000,155120000,176920000,540070000,102370000,104860000,278100000,335500000,164220000,146000000,236440000,178990000,53959000,456440000,224120000,334780000,212730000,170440000,5982700,13137000,57137000,95795000,205990000,280400000,226370000,353860000,304370000,260710000,246850000,176810000,266660000,215630000,386220000,341960000,471560000,262400000
Q8NI08,0,17874000,0,0,2567500,7980600,7338900,0,0,0,0,3462200,3891200,0,8578100,14962000,0,0,3484200,0,0,0,0,0,5008900,0,0,0,3919800,4717100,0,0,0,0,3688600,7803100,0,0,14522000,0,0,20667000,0
Q8NI99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26345000,0,5532300
Q8TAC9,0,0,0,0,12177000,0,0,0,6911000,18851000,26584000,0,0,0,0,0,0,0,0,4667000,0,0,0,0,0,0,1648300,0,0,0,0,0,0,6260200,0,0,12180000,8083500,0,0,0,0,5629900
Q8TAM6,24129000,0,0,104500000,71242000,0,11957000,0,328440000,118110000,99711000,0,0,1715500,21688000,0,0,0,0,129150000,7001400,0,0,0,5382800,1582900,26211000,3898400,27818000,0,0,0,0,34640000,4461500,5999900,6264100,0,0,0,0,0,32410000
Q8TAQ2,0,9133400,0,0,0,0,0,0,0,0,0,8594500,2406700,0,18328000,10065000,0,0,0,0,0,0,2467700,6143300,3568800,936100,898410,1800600,6340300,22785000,0,6415700,2244300,0,3498200,5441500,0,5124600,13315000,0,4438900,7277000,5978500
Q8TAT6,0,3919000,3823200,0,1139600,7651400,0,2762000,1161500,1302500,679380,1187600,0,3124400,3541100,0,0,3116800,6305500,0,2769900,8942500,8205900,4233700,1712300,455470,195060,976140,2007600,3694900,0,0,1596400,1886300,4136700,1505200,2869400,1796200,2690500,1832100,5296200,0,2326500
Q8TB36,0,0,0,8551000,32927000,0,24499000,21784000,10624000,53149000,67666000,9694200,0,0,0,0,0,34003000,17844000,14857000,27925000,0,27760000,28314000,0,563650,2174800,19537000,9994000,0,13492000,35425000,0,8360100,0,0,17258000,22259000,0,7909300,26867000,0,0
Q8TBB6,3386900,0,0,0,6033300,3866300,2562100,0,0,5587200,14469000,1002500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175900,0,0,1914600,0,0,0,0,0,674730,0,0,0,0,0,0
Q8TBC4,24884000,36875000,18207000,0,0,0,24314000,31394000,0,3044100,0,24099000,8768900,31692000,42495000,0,8539600,8756800,16468000,0,12670000,0,52415000,14818000,6423500,1278500,2679900,15491000,8300400,15495000,25307000,0,15578000,30208000,14495000,0,43083000,0,24931000,26846000,18258000,24034000,18082000
Q8TBC5,0,8184300,0,0,0,0,0,0,0,0,0,3208600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3014000,0,0,7874700,0,0,0,0,0,8319500,0,0,3369500,0
Q8TBX8,3494800,2105600,7758300,9907700,5383400,0,1686600,13636000,4201900,7301600,24945000,0,0,0,0,0,7712400,8197200,8564100,3881600,0,23173000,7600700,10247000,208530000,976160,92337,3352500,14522000,0,0,0,0,0,0,260740000,23373000,22878000,0,4245300,0,0,0
Q8TC07,11042000,0,142500000,0,0,0,0,15196000,0,8641500,0,167300000,0,152840000,23620000,14573000,155070000,0,6089200,0,0,0,0,9844400,3108600,1091600,1194800,0,3977100,386750000,11651000,0,0,0,0,0,10745000,8094700,15357000,213570000,0,8486300,8790500
Q8TC12,0,0,8629800,4869400,0,0,0,0,0,0,0,9187900,0,0,17540000,0,0,0,0,0,0,0,0,0,0,0,0,4439900,0,10819000,0,0,0,0,0,0,0,10381000,9060700,8674300,0,8521800,0
Q8TCD5,10316000,13008000,0,3373500,0,6099800,0,0,0,7313700,0,0,1240700,0,12079000,21674000,4080900,3427300,0,2981700,0,0,0,0,0,0,0,4488500,3270000,0,8727000,0,0,0,0,5902800,0,0,14772000,0,0,0,0
Q8TCJ2,0,21649000,0,0,859520,8143400,0,0,0,0,0,4990500,8763200,12052000,0,10845000,8462800,15523000,9815400,0,1944900,16864000,6959200,19457000,840860,0,0,7088700,0,6279600,2509200,1241200,0,0,0,5116000,8009900,8249100,4077600,10475000,3756900,9957500,3280000
Q8TCT9,0,0,13010000,2496700,0,0,0,0,0,0,0,8524500,9400500,19188000,0,0,12318000,6095700,4192700,0,0,10847000,5762500,0,4217100,650830,0,5026600,1937600,11102000,0,9512100,0,0,0,9789000,0,7360500,0,13585000,0,0,0
