proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21
Q99880,55864000000,52840000000,20745000000,65904000000,14711000000,19245000000,28634000000,4255600000,55415000000,4486000000,6762400000,14454000000,13170000000,31693000000,6318700000,3153900000,1498200000,8647500000,88108000000,3561400000,50465000000
Q99933,0,26000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9621700
Q99943,0,75539000,78249000,149250000,65043000,84729000,63817000,55371000,157600000,0,13548000,45798000,19125000,80293000,5277000,3789500,2360300,0,145360000,0,0
Q99946,0,0,50629000,4430700,0,45744000,15870000,49776000,0,0,0,5553600,0,0,0,0,0,0,0,0,0
Q99959,0,68519000,0,0,69393000,367750000,0,0,200970000,0,0,0,0,0,0,0,0,0,0,0,32056000
Q99961,0,39132000,8943300,209700000,0,0,72605000,97662000,114000000,2680000,0,28356000,32037000,114780000,16152000,8290400,0,0,108770000,17791000,186940000
Q99962,2746900000,1329200000,3360500000,462980000,26162000,2141000000,207770000,3146200000,607920000,32515000,10907000,268090000,52477000,397170000,0,61373000,5471300,0,6693000000,111850000,851240000
Q99963,68601000,0,66183000,17835000,0,76573000,0,72912000,2328400,0,0,0,0,0,0,0,0,0,64690000,0,0
Q99983,41972000,133820000,0,0,1565800000,206230000,0,9044100,103880000,0,2842700,0,9441900,62247000,0,0,0,0,0,8171100,0
Q99986,0,78363000,0,46535000,29000000,0,79867000,0,0,1934700,16694000,9303300,0,21457000,2806300,0,0,0,60949000,5399200,201810000
Q99996,0,87464000,454490000,210470000,48491000,0,230700000,15958000,80337000,0,0,4852200,11004000,0,2019200,606940,0,0,0,0,378540000
Q9BPU6,7493800000,5395600000,2595300000,2645000000,3686000,1827400000,1021300000,1654600000,1912000000,28328000,1990300000,2486400000,194330000,1369400000,5119000,544910000,21724000,181200000,5499500000,513100000,8094400000
Q9BPW8,3633300000,2873900000,673760000,547950000,97165000,825230000,600590000,691480000,638830000,111260000,502200000,93636000,87161000,665660000,79464000,34676000,29165000,0,3185300000,18904000,1337300000
Q9BPX3,8072700,18462000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9042100
Q9BPX5,357800000,479900000,585600000,296690000,67283000,628760000,351170000,628270000,88622000,7433400,46931000,88284000,32792000,53551000,13092000,8938900,0,0,483680000,39825000,502730000
Q9BPX6,0,0,0,0,0,0,0,4998200,0,0,0,0,0,0,0,0,0,0,20933000,0,0
Q9BPY3,0,0,0,55999000,0,0,0,0,22199000,0,0,0,0,19197000,0,0,0,0,0,0,14681000
Q9BPZ7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BQ04,90579000,384370000,44111000,114900000,44529000,26444000,0,0,60471000,1509000,14925000,80043000,10792000,137750000,8199800,16930000,1072100,0,290830000,0,286590000
Q9BQ39,63443000,62691000,0,0,0,0,0,0,2447600,0,0,775600,0,6850400,1945400,0,713610,0,36841000,0,6164000
Q9BQ52,17962000,116550000,101410000,30553000,15330000,34233000,43633000,22163000,29777000,0,3022600,10689000,0,25013000,6270700,0,0,0,67520000,0,59870000
Q9BQ61,351120000,642930000,67441000,604950000,18445000,31740000,462000000,40205000,73941000,2981600,33501000,35157000,0,155390000,24499000,0,810420,0,595220000,0,393460000
Q9BQ67,340640000,203960000,19498000,0,17232000,0,59357000,0,53724000,7151100,7730200,0,0,57652000,13649000,0,0,0,0,0,100230000
Q9BQ69,521820000,90227000,17950000,3441600,115790000,91388000,192910000,14852000,116160000,7062700,0,6360200,18962000,94692000,17844000,0,11590000,0,189390000,0,141700000
Q9BQ70,83798000,109940000,0,26329000,0,0,13877000,0,21856000,3235600,0,0,0,6302000,0,1601500,0,0,197030000,0,68912000
Q9BQ75,33042000,33448000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24336000,0,17957000
Q9BQ95,34056000,4553500,0,0,0,0,1742400,2605800,3088700,0,0,0,0,3742800,0,0,0,0,0,0,0
Q9BQA1,599720000,541420000,54864000,217950000,25333000,30854000,143170000,32974000,12380000,20324000,0,58418000,8638700,107410000,61755000,29532000,14464000,0,434910000,0,575070000
Q9BQB6,0,0,67263000,207690000,52238000,0,72724000,0,232240000,6499900,73712000,0,35567000,64493000,8331500,0,0,0,151280000,0,0
Q9BQC3,0,7216200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BQG0,288470000,262370000,3074900,22623000,30887000,0,298510000,0,30111000,0,0,7032600,0,49743000,9451400,0,0,0,113090000,0,0
Q9BQI0,0,33598000,0,130910000,0,0,28140000,0,0,0,0,0,0,0,0,0,0,0,0,0,114910000
Q9BQI5,27693000,22752000,159030000,0,0,438920000,0,234600000,0,0,0,0,7434900,12329000,0,0,0,0,0,0,21215000
Q9BQI7,0,23536000,11504000,4613000,0,45508000,0,70844000,0,0,0,0,0,10535000,0,0,55172,0,0,0,0
Q9BQI9,72645000,416790000,0,0,0,34582000,0,59687000,60148000,5622200,0,0,65101000,202440000,0,3527300,10376000,31114000,3269000000,0,0
Q9BQT8,0,0,0,0,0,0,0,0,12336000,0,0,0,0,0,0,0,0,0,0,0,0
Q9BR01,0,0,16331000,0,0,0,0,8609400,0,0,0,1036200,0,0,0,0,0,0,12786000,0,0
Q9BR76,845320000,644570000,187350000,294360000,65300000,188040000,159780000,293100000,119060000,12712000,38445000,46112000,96732000,70533000,53621000,5307100,285860,13522000,1071300000,102110000,963520000
Q9BRA2,115200000,1081800000,546670000,1252900000,223330000,309030000,491940000,194670000,341710000,17058000,0,491520000,202200000,559250000,74461000,42501000,10809000,8052700,403500000,83522000,1468100000
Q9BRF8,169310000,229680000,7312500,19333000,32655000,112200000,66489000,106460000,76291000,3220000,44161000,44847000,130140000,117510000,17994000,2760000,3583300,0,290670000,65216000,403340000
Q9BRG1,0,20268000,0,3776400,81280000,5156000,26497000,0,119430000,0,11362000,21999000,5748900,49149000,0,0,0,0,0,1496900,132960000
Q9BRJ2,13389000,0,9876300,0,0,0,30753000,72952000,26604000,0,0,0,0,19962000,0,0,0,0,0,0,15502000
Q9BRJ6,244570000,169750000,0,52429000,22869000,0,104930000,0,81068000,4086500,0,12021000,29982000,159100000,5168800,4024000,3774100,18604000,150070000,0,12099000
Q9BRJ7,7966200,172270000,68565000,13586000,14328000,0,15753000,12353000,0,0,1011000,17085000,8851100,50080000,29667000,2843700,0,0,255790000,0,285440000
Q9BRK5,0,16123000,38857000,11585000,0,2915800,6991300,0,297870000,0,0,0,2340900,149940000,0,0,0,0,159100000,6445000,40143000
Q9BRP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15534000,0,0
Q9BRP8,522840000,475970000,0,207010000,21494000,59773000,133960000,17803000,124070000,0,0,0,10299000,101840000,3434200,0,257510,0,374920000,0,159410000
Q9BRQ6,14609000,195230000,105370000,163230000,0,85437000,36866000,267150000,49552000,804090,0,36127000,0,143790000,2923000,0,0,0,205300000,0,0
Q9BRR6,0,137400000,0,61354000,20076000,0,0,7104600,30383000,0,0,14595000,0,23280000,0,0,0,0,20299000,0,0
Q9BRR8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BRT2,116720000,118000000,14075000,0,25989000,32913000,20960000,21993000,25837000,4454700,0,11463000,0,14567000,9130500,0,0,0,40904000,0,14137000
Q9BRT3,0,62065000,58335000,73589000,35514000,0,32132000,20091000,46662000,0,21436000,28116000,0,48473000,9839000,5617100,4752300,0,0,0,182050000
Q9BRT8,37759000,91041000,402910000,0,57795000,105660000,54620000,83107000,29264000,0,0,83484000,83894000,51819000,0,0,0,0,0,55418000,244100000
Q9BRX5,0,21450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17161000,0,11904000
Q9BRX8,361460000,1115800000,158160000,230250000,181190000,69765000,246050000,29468000,114570000,8774800,35584000,19644000,17767000,130460000,20428000,17927000,17970000,8694700,523270000,25635000,463850000
Q9BS26,444600000,1136100000,70636000,400290000,295660000,133640000,244970000,169710000,420930000,46542000,8633800,3016900000,22971000,182970000,175560000,39194000,33596000,0,1574800000,120180000,394210000
Q9BS40,16495000,0,0,0,32915000,0,0,9048900,53182000,6936200,104750000,0,0,11124000,10168000,8702100,1609400,0,0,0,61614000
Q9BSD7,637270000,560780000,158590000,513360000,171500000,37286000,593100000,33337000,181760000,8424100,28505000,111220000,45523000,223980000,5524300,3546000,0,0,411480000,60258000,659940000
Q9BSF4,0,84889000,0,0,0,0,17529000,10178000,0,0,0,38369000,0,0,0,0,0,0,51234000,0,21176000
Q9BSH4,133740000,198550000,0,36433000,0,22563000,0,62372000,0,0,0,15482000,0,31584000,4631800,0,0,0,224970000,37632000,252200000
Q9BSH5,40461000,0,0,40486000,36679000,61491000,15604000,29477000,9305900,0,0,0,0,0,13027000,0,0,0,0,0,80697000
Q9BSJ2,28941000,97595000,0,21542000,21381000,21124000,61463000,7115500,34947000,1147600,0,27732000,0,78835000,3189400,2677000,655130,0,254540000,10802000,91991000
Q9BSJ8,295870000,421650000,122280000,91265000,39820000,198620000,158770000,228350000,573670000,10853000,39861000,16551000,109130000,309720000,35380000,5459700,17752000,0,460420000,55199000,181660000
Q9BSL1,0,0,10563000,8210300,25536000,0,0,0,0,0,27315000,0,0,0,2392300,0,0,0,0,2028700,0
Q9BSQ5,0,21510000,0,0,0,0,0,0,0,0,0,1930200,0,0,0,0,341320,0,0,0,0
Q9BSU1,0,11696000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24762000,0,32461000
Q9BT09,246250000,803820000,56429000,98166000,131940000,5334800,95146000,27999000,152510000,7086100,0,13447000,20071000,168040000,0,0,0,0,635300000,24790000,383200000
Q9BT23,0,0,0,20671000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7836600
Q9BT40,12285000,22661000,0,0,0,0,0,0,0,0,0,4911900,0,0,2472400,0,0,0,10690000,0,3950600
Q9BT67,0,6126300,0,0,7172800,0,2215800,0,1606900,0,0,0,0,0,0,0,0,0,0,0,3619800
Q9BT73,22196000,47386000,0,10001000,0,0,22657000,0,0,0,0,3454900,0,14343000,0,0,0,0,21536000,0,23527000
Q9BT78,782490000,1037400000,195530000,226410000,165570000,191540000,139720000,243440000,138900000,31956000,347370000,122240000,63414000,333980000,86795000,32977000,6305800,0,1196100000,63141000,893560000
Q9BTA9,0,205550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139540000
Q9BTC0,0,369230000,36649000,19824000,0,0,12808000,0,4721100,0,0,0,0,0,4388500,0,0,0,96532000,0,163820000
Q9BTD8,54737000,277760000,0,137300000,9186700,5708300,51584000,5555400,63462000,5559500,0,18118000,0,91158000,20325000,3622400,2727500,0,154540000,0,197550000
Q9BTE1,0,12989000,0,0,0,0,3167100,0,0,1282300,0,0,3955600,0,2536500,4819400,815950,0,0,0,0
Q9BTE3,0,0,0,0,232760000,0,0,1640000,0,0,161420000,21624000,41270000,0,0,0,0,0,22300000,104520000,0
Q9BTE6,420640000,191520000,40189000,597870000,95064000,17198000,164310000,37391000,120190000,26928000,56818000,96269000,42709000,14253000,36775000,28466000,8232200,0,115660000,0,1044600000
Q9BTE7,7245700,11029000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16178000,0,8358700
Q9BTT0,3088400000,2469000000,409910000,690570000,1221400000,377920000,343820000,473970000,1161900000,49028000,65905000,441240000,105660000,661800000,90729000,52246000,29276000,44922000,2515600000,133200000,4281900000
Q9BTU6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BTV4,1031900000,1896000000,113920000,1128600000,129980000,119220000,464410000,210670000,716270000,24590000,138240000,167810000,190380000,537520000,42016000,50946000,18273000,36304000,1182300000,115170000,918610000
Q9BTV5,29078000,21698000,0,0,0,15176000,0,14478000,11095000,0,8217700,0,0,12454000,0,0,0,0,29068000,0,0
Q9BTW9,218430000,314430000,176750000,311530000,82253000,216890000,329030000,229590000,168260000,7538600,64993000,12422000,28134000,156780000,25803000,9289200,4397000,0,532670000,0,617190000
Q9BTY7,72278000,0,8122800,19988000,0,0,9955000,0,7789900,0,0,0,11124000,16266000,0,0,0,0,0,0,27437000
Q9BTZ2,72629000,0,44133000,0,0,31099000,0,50701000,41902000,0,0,8694400,0,0,0,0,0,0,39648000,0,0
Q9BU02,0,0,35187000,12155000,0,8902100,6829100,10473000,0,0,0,0,0,0,0,0,0,0,0,0,33417000
Q9BU23,79425000,83567000,0,5755500,21223000,0,2842100,5906000,0,0,6294400,0,0,8174600,15591000,0,0,0,12972000,0,86538000
Q9BU61,126370000,150860000,0,17548000,0,0,0,50839000,0,2718600,0,0,0,83501000,3248800,0,0,0,149260000,160950000,113470000
Q9BU76,20950000,22346000,0,0,0,0,3331500,0,0,0,0,0,0,6820100,4465700,0,0,0,0,0,0
Q9BUA6,0,0,0,0,0,0,105490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BUD6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21095000,0,0,0,0,0,0
Q9BUF5,395290000,822480000,103290000,798240000,97381000,231850000,236630000,230860000,1713000000,11855000,13594000,130410000,119780000,446890000,17608000,22199000,7115700,36207000,1177900000,39650000,228080000
Q9BUH6,117600000,76062000,81565000,392490000,32581000,27091000,66775000,18953000,221490000,6940200,0,190420000,54018000,79812000,54526000,5802100,10521000,0,140290000,0,512320000
Q9BUJ0,0,0,0,0,0,0,0,0,0,2729100,0,0,0,0,0,0,0,0,0,0,5923200
Q9BUJ2,2082100000,5756500000,279120000,1685900000,575850000,376040000,911230000,370960000,1959800000,80580000,121520000,438890000,213330000,1528100000,191220000,45910000,53026000,13363000,5052400000,57319000,4626600000
Q9BUK6,0,7493300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BUL8,0,42182000,0,15280000,0,0,21577000,0,19089000,2322300,0,5302900,13736000,20253000,4127100,0,0,0,0,0,28171000
Q9BUM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7443900,0,0,0,0,0,0
Q9BUN8,103440000,0,0,0,90647000,0,0,0,0,4927300,9498000,0,0,0,8721400,8581100,0,0,0,66026000,0
Q9BUQ8,423880000,497130000,115260000,572170000,73127000,27917000,272340000,24794000,485940000,27295000,9370000,157440000,16427000,374850000,87871000,8310000,23720000,48124000,929560000,0,435150000
Q9BUR4,0,0,0,13147000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69082000
Q9BUR5,1018600000,632910000,284380000,24317000,121440000,580100000,157170000,236740000,162690000,16383000,30045000,23816000,31430000,191750000,28411000,9623100,13818000,0,1126300000,87826000,429290000
Q9BUT1,198470000,275730000,952660,0,0,49751000,8396000,19868000,4581800,7606100,0,0,162560000,121260000,5880700,1795100,7662700,0,256920000,109620000,17870000
Q9BV10,0,5994100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BV20,299550000,161710000,179420000,139850000,10164000,67156000,95925000,71441000,77263000,4710400,16220000,4743100,15648000,52259000,6876800,10170000,14320000,0,163220000,0,0
Q9BV23,15859000,18405000,6075600,0,0,22261000,0,49516000,9037500,0,0,6067300,12094000,8746200,0,1996800,0,0,60796000,0,0
Q9BV38,13317000,54834000,0,109760000,0,0,212230000,8173600,15130000,4110100,0,0,0,40598000,22134000,8530400,1796900,0,282250000,0,23254000
Q9BV44,0,17730000,0,0,0,0,0,0,0,0,0,0,0,0,2657100,0,0,0,0,0,0
Q9BV57,0,43885000,0,0,0,10324000,11301000,13607000,12621000,0,0,21332000,0,0,2261800,0,0,0,10625000,0,0
Q9BV79,0,74546000,0,0,0,0,0,0,0,0,0,0,0,0,1814900,0,0,19006000,0,103340000,0
Q9BV81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44225000,0,0
Q9BV86,11001000,7889800,6554600,8486000,0,0,10241000,0,0,0,0,4048000,0,8006800,4547100,2856500,1863000,0,61019000,0,55749000
Q9BVA0,0,0,0,11470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BVA1,1.6361E+11,1.4145E+11,68445000000,1.6406E+11,59383000000,49027000000,53887000000,47722000000,1.0395E+11,5259100000,61642000000,59872000000,26363000000,54122000000,8636700000,11967000000,2579900000,5759400000,4.0427E+11,28857000000,1.7005E+11
Q9BVC4,40673000,57685000,0,0,0,0,0,0,0,0,6598000,0,0,0,0,0,0,0,48761000,0,49807000
Q9BVC5,207070000,73613000,0,13308000,0,9526900,200810000,19653000,0,0,212410000,76601000,0,94799000,0,0,0,24704000,81442000,214720000,136410000
Q9BVC6,0,50432000,91150000,36161000,0,221020000,0,7672600,149110000,17840000,0,0,0,151370000,16595000,9701200,11647000,0,123690000,0,0
Q9BVG4,247590000,338040000,32830000,64176000,34136000,33725000,20226000,43341000,30377000,5218000,22203000,136790000,32188000,140620000,21011000,0,334970,0,440630000,0,155320000
Q9BVG9,29021000,46943000,35578000,16455000,25587000,30596000,0,13749000,32983000,0,8554700,0,0,28171000,0,0,0,0,0,0,0
Q9BVI4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BVJ6,5259200,70148000,0,0,0,0,0,0,3414100,0,0,0,0,0,0,0,0,0,13043000,0,0
Q9BVJ7,17573000,0,0,16709000,0,0,0,0,13214000,0,0,0,0,9267400,0,0,3262700,0,16587000,0,9658200
Q9BVK6,439340000,997160000,152290000,259130000,208820000,220000000,321110000,248430000,566840000,15593000,1013200,79081000,82343000,362230000,20195000,12159000,3911300,0,619480000,96885000,638200000
Q9BVL2,53733000,0,0,18267000,0,0,0,0,0,0,0,0,0,32259000,0,0,0,0,93268000,0,0
Q9BVM4,0,19332000,5710400,41370000,8497600,9035100,0,4252200,0,0,0,21158000,0,0,0,0,0,0,10829000,0,156120000
Q9BVP2,339600000,344270000,0,0,16886000,0,28702000,1609400,0,0,22604000,0,0,35838000,0,0,0,0,152190000,0,67988000
Q9BVQ7,0,52436000,0,0,0,0,0,0,7076800,0,0,0,0,7155500,0,0,0,0,0,0,0
Q9BVS5,0,52123000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20752000
Q9BW19,24256000,53884000,0,30396000,0,0,0,0,21530000,3475600,0,0,0,0,0,6489400,3375400,0,0,0,0
Q9BW27,25204000,155680000,0,0,0,4555600,87059000,0,6102500,2160600,0,0,0,74100000,3761700,0,3301800,0,116740000,0,0
Q9BW30,1197800000,2482000000,158810000,52179000,19768000,226240000,77713000,232230000,28513000,1729200,5143300,5918000,924780000,941540000,9154600,0,668640,16312000,3666200000,419650000,349400000
Q9BW71,95011000,123290000,0,7458700,0,0,0,0,0,0,0,0,0,18748000,0,0,0,0,10391000,0,123950000
Q9BW83,33180000,117020000,18769000,59493000,35905000,0,49876000,22251000,57697000,2240300,0,0,0,53449000,7060300,0,0,0,25614000,2475600,125560000
Q9BW91,0,0,29683000,64839000,38352000,27556000,10283000,13770000,40508000,0,0,18591000,0,31398000,5431100,0,0,0,82262000,0,0
Q9BW92,123380000,108350000,0,10458000,36702000,0,30352000,0,18014000,0,0,0,10847000,0,0,0,0,0,0,0,56014000
Q9BWD1,377910000,1691300000,150700000,804730000,117220000,174970000,238360000,230500000,253560000,25551000,45690000,110280000,55232000,167090000,14847000,7198900,0,0,1283500000,104300000,460730000
Q9BWE0,18089000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BWF3,1873700000,2547000000,207250000,1758500000,107570000,89267000,440960000,41918000,782900000,64034000,64825000,177160000,8744900,294910000,131710000,39945000,24413000,36138000,1438300000,42194000,2259500000
Q9BWH2,0,199250000,0,27742000,45476000,20300000,0,0,66659000,998490,0,0,51609000,0,3661600,0,0,0,0,0,0
Q9BWH6,22264000,14973000,0,0,31949000,0,0,0,3089900,0,0,0,0,5594800,10890000,0,0,0,27315000,0,25396000
Q9BWJ5,341990000,1161200000,0,632180000,92335000,46179000,219290000,97197000,378820000,6595100,0,170980000,0,271740000,36446000,14430000,3713000,0,928530000,28511000,708020000
Q9BWM7,1230600000,440600000,1728100000,449300000,1097700000,1221700000,1066000000,1490800000,62565000,25300000,77980000,70366000,0,94092000,124850000,97530000,48039000,12750000,1804800000,43038000,1048600000
Q9BWQ8,0,0,0,0,0,13288000,0,14570000,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9BWS9,0,175260000,39806000,0,46154000,27351000,34268000,44646000,83676000,9479900,0,7478800,8193500,48962000,16089000,4268100,0,0,0,0,44062000
Q9BWU0,28130000,59269000,0,21477000,0,14218000,0,13441000,6369300,0,0,0,0,0,0,0,0,0,0,0,0
Q9BWV3,0,0,34129000,0,22757000,45201000,3433700,17268000,0,0,0,6876000,17238000,22414000,0,0,0,0,0,0,0
Q9BWW4,0,0,0,0,0,0,35203000,0,0,0,0,0,0,0,0,0,0,0,48069000,0,0
Q9BX40,252780000,367570000,21304000,6484400,62199000,36908000,61828000,0,13917000,4532900,0,48057000,0,67672000,9547000,0,124120,0,184050000,344020000,118290000
Q9BX66,573560000,193020000,397490000,46425000,210010000,373470000,224380000,187570000,226500000,11991000,13923000,0,528320000,27969000,25467000,0,0,0,380200000,137930000,307150000
Q9BX68,1074200000,990890000,304760000,805590000,54124000,348330000,398930000,189240000,317490000,12142000,47775000,248820000,212370000,505190000,73337000,13977000,13627000,0,821150000,125150000,766290000
Q9BXA7,0,0,0,0,102020000,0,26113000,0,0,0,0,0,0,0,0,11481000,0,0,0,47477000,39348000
Q9BXJ9,524960000,10850000,49405000,234370000,0,3873100,133270000,54613000,52922000,6245100,0,0,0,46331000,11122000,12719000,5585700,0,510200000,0,54541000
Q9BXK5,312530000,5188000000,161810000,191910000,450800000,88760000,183550000,96175000,1084000000,8054300,10111000,113850000,17568000,69090000,28303000,1784300,11663000,47341000,1869000000,117770000,313550000
Q9BXM9,0,121310000,31648000,240560000,0,101820000,27387000,50544000,26484000,617200,0,13289000,0,35663000,4352500,0,0,0,73856000,0,79474000
Q9BXN1,11638000,29737000,0,0,4445800000,666950000,59978000,9686800,721120000,8490300,20831000,186390000,294700000,40203000,19145000,7832700,9507800,12216000,0,1505200000,0
Q9BXP2,0,14305000,0,0,0,0,0,0,10624000,0,0,0,0,0,0,0,0,0,0,0,0
Q9BXP5,2928900000,4132700000,134450000,1800800000,270970000,21781000,982950000,138500000,749460000,17656000,115300000,268710000,41519000,506410000,140080000,28409000,12961000,0,4261400000,0,2753400000
