proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48
Q9ULB4,0,0,0,371850,0,0,1792000,0,0,0,0,0,0,3311400,0,1218900,0,0,108530,0,0,17504000,0,0,27836000,0,5009900,46898000,5865800,41947000,835090,0,1804000,7973200,8885300,27780000,36488000,66931000,65594000,54454000,48445000,46496000,5148700,23515000,18095000,36647000,49775000,31993000
Q9ULC0,36106000,25129000,1458000,27318000,33151000,26996000,3570700,4378100,2884300,5720100,4436000,17317000,43738000,5442200,40498000,10885000,9770600,9727500,5550200,0,6254200,23585000,18275000,7578500,13957000,8768200,10218000,12907000,485660,0,1346100,921840,914070,4096400,0,17918000,7788000,12569000,8500400,16157000,1345000,698500,3339800,2860500,2263100,11287000,5748600,12376000
Q9ULC3,347110000,486200000,356960000,137860000,316950000,260250000,338900000,259900000,174080000,1528100000,1770800000,1137900000,3118300000,3202600000,2611100000,816750000,681660000,801950000,214880000,266890000,226510000,2936400000,2388500000,2693800000,722960000,625550000,739510000,530280000,853320000,702190000,256050000,276820000,143170000,1016000000,873010000,864370000,1152400000,1139100000,821840000,492910000,393570000,744110000,479070000,374230000,445390000,826660000,1246100000,1593100000
Q9ULC4,651630000,965940000,989580000,626840000,530200000,603730000,182850000,281450000,124560000,869180000,820300000,725060000,1323800000,1711100000,1216400000,1200700000,1151500000,1164800000,510920000,320090000,578150000,803300000,793500000,608940000,1138200000,1007400000,464470000,976350000,876620000,872170000,181160000,365530000,463520000,1518700000,1437300000,1226100000,1447200000,1196700000,1847200000,1068100000,1328400000,1300600000,632500000,565120000,684940000,1344900000,1255400000,1365600000
Q9ULC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5123800,2731500,5542800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9ULC8,0,0,0,0,0,0,0,0,0,0,0,0,22899000,16565000,0,0,0,0,0,0,0,0,2621000,4813400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8381600,0,0,0,0,0,0,0,0,0
Q9ULD0,89395000,93909000,115740000,0,0,418970,56156000,56414000,70428000,13136000,24704000,9099500,38218000,29783000,8036200,564240000,339480000,459740000,60543000,46138000,26000000,1034300000,766350000,615580000,1024900000,1035300000,1145400000,1058300000,985930000,1181900000,500990000,381980000,447340000,1460400000,1181400000,1194000000,2214500000,2217100000,2092000000,1968300000,1980400000,1984800000,688400000,941180000,954310000,1575100000,1527400000,1684700000
Q9ULD2,11604000,6432700,7075200,0,0,0,0,3844900,0,9229800,3369400,11196000,33737000,50456000,47161000,0,0,0,11300000,2690600,17520000,0,0,0,13961000,12843000,143230000,57115000,8915700,0,0,55579000,1724900,0,0,0,1431700,0,0,3776200,15680000,8202900,48855000,0,4624700,0,29300000,0
Q9ULD9,119440000,89808000,59628000,197110000,208350000,260340000,1662000,475660,0,17420000,3784300,32981000,30523000,35609000,26025000,6202800,1268700,7898900,5502000,7749500,6817100,0,0,0,1083500,24162000,1556300,0,0,0,1408100,0,0,57819000,15625000,5660900,34037000,0,1636300,40508000,48997000,38571000,0,1693500,781750,21794000,0,16975000
Q9ULE0,84973000,12320000,18333000,14401000,14234000,3196000,3837200,0,2611200,9318000,8799800,0,0,8825700,0,335070,0,0,0,10246000,2462600,0,0,0,0,0,0,6142700,3902200,4430900,0,0,0,5648000,0,0,0,4064700,4241700,0,9508400,0,389620,17867000,0,489630,0,0
Q9ULE3,0,0,0,0,10398000,5133600,0,31956000,0,0,0,0,175510000,203080000,165840000,50392000,72951000,52330000,87246000,31324000,33312000,0,0,0,0,0,0,0,0,0,0,0,0,0,12433000,0,689390,0,0,0,0,0,0,0,0,0,0,0
Q9ULE4,0,0,0,19708000,0,26693000,0,0,0,0,0,1135300,12689000,27074000,22364000,26601000,31573000,34291000,0,2910700,2511000,0,0,0,0,0,0,0,1560500,6879700,0,0,1220100,0,0,0,37580000,0,147160000,0,0,0,0,0,0,0,0,149810
Q9ULE6,98747000,96155000,93026000,196480000,225520000,182970000,0,7041000,0,46368000,81728000,93484000,630840000,791910000,555940000,165620000,245890000,289670000,160320000,152820000,177500000,262980000,220710000,138160000,5953400,0,36047000,9158700,14449000,12928000,0,0,3464600,18580000,27953000,10860000,46629000,17462000,35048000,6196900,39935000,23012000,2645400,0,7379000,0,29644000,28403000
Q9ULF5,89316000,102240000,50040000,136080000,122950000,137090000,36808000,30398000,20070000,25574000,69512000,80924000,204340000,247540000,222180000,204760000,146130000,199000000,34047000,63871000,24833000,503860000,118950000,158900000,267510000,272850000,154440000,285020000,382760000,300250000,119670000,108180000,115270000,204790000,308020000,211250000,437380000,418520000,535580000,276980000,517380000,389930000,35570000,200160000,172220000,99915000,96756000,140860000
Q9ULG1,3246500,7783200,7296600,42089000,46622000,16173000,0,0,0,0,0,1960700,46004000,19520000,0,8010700,0,7043500,0,2258300,0,0,0,0,656320,0,0,149260000,0,0,0,0,0,0,117840000,0,0,0,0,0,0,0,0,0,0,0,401390,29302000
Q9ULG6,0,0,0,5403900,0,0,0,0,0,0,8455200,5516400,45120000,23346000,30344000,28667000,18894000,4123500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105410000
Q9ULH0,163410000,75721000,72088000,189530000,209910000,150060000,5160900,0,7055100,20574000,22808000,26942000,1125900000,1014300000,735980000,309010000,175540000,188640000,139470000,105100000,181240000,9414800,16373000,2827500,11692000,10688000,7012200,14507000,49564000,70050000,9875300,0,6517200,47206000,24356000,55595000,22388000,66354000,48095000,52886000,42165000,60493000,5568900,4058300,4325800,10416000,17479000,86054000
Q9ULH1,700270000,780900000,867510000,1591200000,1433500000,1519000000,108650000,149840000,195860000,464980000,474910000,541680000,897330000,1276000000,723690000,766380000,567810000,786710000,335120000,290370000,265340000,612200000,938350000,992780000,926200000,891210000,880830000,1089300000,963070000,887770000,301090000,228400000,372500000,1061500000,955890000,992600000,1300900000,1235800000,1787200000,1463500000,1154600000,1127800000,420450000,606310000,405760000,836570000,642220000,1029600000
Q9ULH4,9421700,130040000,0,0,0,0,101140000,78390000,79879000,0,12425000,0,82706000,0,4520500,0,0,0,0,4693900,0,0,410110000,0,6508200,10915000,5585000,18824000,25991000,5231400,3214200,0,0,30211000,37269000,22413000,54588000,61841000,61001000,65839000,34245000,64260000,2637300,26052000,10640000,23248000,27662000,2844400
Q9ULH7,132730000,193960000,85362000,186630000,183830000,133930000,25652000,14574000,26730000,298590000,183100000,123280000,523370000,678550000,861340000,143940000,208630000,346050000,134440000,278740000,335200000,177180000,334670000,198680000,567540000,582280000,663680000,792880000,452350000,756110000,215810000,219370000,286870000,579210000,632640000,706780000,1197400000,1401700000,744260000,1227400000,821090000,796640000,381390000,324040000,212640000,648630000,675780000,874000000
Q9ULI0,5087900,0,0,4061500,46713000,14068000,0,0,0,0,0,0,0,0,0,0,0,0,0,29474000,15804000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60731000,0,0,0,0
Q9ULI1,0,0,0,0,0,0,0,0,0,0,0,0,3118800,6609300,0,103150000,0,0,0,2391300,38079000,15235000,5903500,9358600,12407000,5208300,6098600,34839000,33230000,40679000,15144000,9516100,4195000,23471000,15403000,25614000,111350000,80956000,81184000,101040000,91317000,113990000,49823000,56416000,64647000,185740000,169060000,149200000
Q9ULJ3,0,0,0,633620000,46492000,53509000,0,0,0,0,0,1041800,35202000,39235000,49491000,0,0,440950,0,3450000,3873800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696660,0,838810,0,0,0
Q9ULJ6,215140000,37845000,33751000,239060000,292800000,312110000,0,0,0,0,0,0,316730000,303510000,300070000,49780000,63619000,18994000,9572800,27260000,0,12716000,13857000,0,0,8709900,0,0,0,0,0,0,0,0,0,0,24023000,0,0,2708200,3711100,4657400,0,10733000,0,0,0,0
Q9ULJ7,0,22174000,18181000,101240000,158940000,161340000,73554000,0,0,2207400,0,2421700,47467000,7130600,19440000,64475000,50378000,28152000,10504000,45365000,22843000,3114000,0,0,61858000,24219000,0,11668000,24992000,8278800,0,0,0,0,0,803260,21789000,6416300,30064000,3795100,5753000,5753100,5783300,4052000,5770500,0,0,0
Q9ULJ8,170700000,180920000,197090000,99984000,68586000,59549000,40262000,30564000,34236000,40473000,37391000,30656000,76171000,195210000,43756000,825080000,816420000,659370000,129740000,140270000,118190000,441100000,598640000,447440000,674830000,733240000,558460000,603450000,495840000,633230000,326710000,303620000,336580000,773160000,556430000,752390000,957720000,923440000,1194200000,998500000,688930000,940670000,446950000,283620000,401990000,823940000,1059100000,873210000
Q9ULK0,0,0,0,6901200,0,9421400,0,0,8824200,8608200,10972000,8911200,55191000,82110000,91303000,5077200,25037000,32261000,30151000,12276000,20337000,223870000,347650000,291290000,0,0,5767000,1071700,18835000,0,0,7126800,6889100,30048000,34820000,18514000,249230000,145580000,135680000,126070000,74159000,120480000,7088100,37441000,72544000,200250000,113230000,91797000
Q9ULK4,0,3022900,11647000,152540000,145920000,117280000,0,0,0,14684000,0,0,55981000,79099000,114220000,90769000,73497000,11567000,26936000,16528000,39706000,0,30259000,13127000,0,0,0,20063000,3720700,0,0,0,0,2502300,0,0,0,0,0,19171000,0,0,0,0,0,0,0,0
Q9ULK5,86768000,74196000,59484000,339490000,314200000,312170000,0,0,0,183730000,56939000,179900000,898320000,679460000,771030000,86309000,87360000,83622000,87950000,48374000,71572000,153310000,121120000,96376000,18221000,0,0,0,0,12807000,0,0,0,18643000,0,0,41329000,15696000,13841000,31495000,12171000,22984000,1172700,0,4695800,28166000,19102000,10816000
Q9ULK6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9219200,0,6441500,7539700,7223000,0,0,0,0,0,0,0
Q9ULL1,0,0,1764100,2255400,0,0,0,0,16936000,0,2011100,0,10946000,28554000,17943000,0,0,0,4042800,4302700,3140900,0,0,0,0,0,0,415810,294620,523660,14720000,0,0,0,38816000,0,4703600,15163000,3486100,5953200,3733600,4272600,0,0,0,0,0,0
Q9ULL4,16567000,0,4531000,0,32198000,1156000,0,0,0,0,32920000,15171000,595120000,605490000,621830000,112080000,72443000,118020000,47185000,46463000,51722000,316580000,479770000,342190000,5050100,0,0,0,0,0,0,6423200,0,29797000,35539000,0,47070000,153930000,96559000,173850000,92077000,114790000,42124000,42815000,36995000,197180000,211550000,168420000
Q9ULL5,0,0,0,65785000,188570000,131750000,0,0,0,1134700,0,0,34067000,90632000,33129000,6044300,3277600,8593800,7473800,0,4180800,0,5324300,5236600,18413000,0,0,0,0,0,0,0,1685100,31703000,28491000,6670800,0,0,0,0,0,0,2291000,0,0,0,0,0
Q9ULL8,29983000,11287000,9489100,6930200,9356800,3340900,1106400,586030,799390,853580,0,0,28953000,0,0,0,0,0,1662100,0,1200800,0,0,0,0,0,22158000,1730900,1912000,2460500,0,0,0,142680000,4898500,6151500,8994100,0,0,5778500,0,0,0,0,0,0,0,0
Q9ULM0,46818000,1972900,0,0,0,98463000,1631400,1137500,1127800,0,2347700,0,208550000,201540000,229140000,16100000,31623000,33630000,7866900,8596400,7876400,0,4436800,0,5878800,5929000,11283000,22323000,10956000,3292800,684230,0,1208800,0,0,9663800,6661900,4169800,33781000,37590000,67237000,13812000,0,37106000,33382000,19722000,16634000,45567000
Q9ULM3,3758900,4540200,0,149880000,111670000,160200000,0,0,0,0,0,0,463450000,35738000,0,0,2897400,2560700,0,1663800,0,0,105700000,105440000,0,0,0,0,61544000,0,0,0,0,0,0,0,1651200,0,0,0,0,0,27968000,0,0,0,84922000,138250000
Q9ULN7,12173000,10725000,20221000,6063600,11617000,16010000,111830,388280,485740,0,0,0,20667000,7201800,35082000,0,0,0,9476900,12470000,5967800,17781000,303140000,64269000,111900000,95971000,129230000,101900000,17656000,53642000,30462000,13630000,25878000,222000000,80867000,124630000,185430000,196020000,152590000,159530000,125420000,173150000,137170000,63603000,57360000,96476000,110110000,106910000
Q9ULP0,692500000,663180000,726000000,128950000,40489000,219920000,212730000,314120000,225810000,270830000,469470000,490560000,654900000,683140000,677000000,2033100000,2554000000,2000400000,294620000,429920000,629850000,3144900000,2990600000,2722700000,2398500000,2225800000,1485000000,1522600000,1353200000,2854300000,870970000,783940000,1054700000,1467500000,2086900000,1887400000,3818500000,3558200000,3570000000,3875800000,3580100000,3043800000,1364000000,1637500000,1375900000,3069700000,3684600000,2988400000
Q9ULP9,501450000,275980000,391890000,402550000,543630000,616360000,15266000,37221000,12132000,668650000,666630000,704110000,1049900000,1605600000,1638400000,1370200000,1572800000,2451300000,469230000,487940000,622970000,1729900000,1738500000,1621800000,500990000,378580000,432570000,668680000,583920000,900970000,374940000,313590000,354440000,1239600000,1080400000,1002000000,2456600000,3234300000,2130400000,2630200000,2354400000,2217700000,1146200000,1219100000,1032400000,1975500000,2170900000,2159600000
Q9ULQ0,1205600,0,4868400,7865500,0,0,0,0,0,0,0,0,0,0,13642000,9726400,0,2995800,0,0,0,0,0,0,0,0,0,0,0,0,16233000,0,0,0,0,0,0,0,6106800,47303000,42299000,12442000,0,0,0,0,0,0
Q9ULQ1,0,0,0,0,0,0,0,0,0,0,0,0,40752000,19767000,15861000,8055200,0,0,2279900,9097900,2225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9797800,0,0,0,0,0,0
Q9ULR0,16390000,24377000,115670000,272310000,271950000,367730000,0,0,0,28454000,4762400,0,70799000,101750000,93204000,41408000,61514000,50022000,23397000,8263100,45261000,13206000,8273400,7334000,0,0,0,0,0,0,0,0,0,0,0,0,13402000,0,0,0,0,0,0,0,0,0,0,0
Q9ULR3,43633000,38089000,61927000,350220000,16963000,330140000,47300000,16809000,67689000,1161000000,5377000,23929000,69671000,191110000,143230000,998050000,743220000,3927300000,64337000,79644000,98859000,1195400000,1221900000,1133900000,437600000,359130000,628800000,606950000,960640000,1215700000,248180000,231030000,194950000,947010000,834380000,1040100000,2384000000,2149100000,2271700000,2679900000,3077800000,2473400000,800510000,842200000,759890000,2241600000,1959800000,2157200000
Q9ULR5,21441000,21078000,17803000,2302000,3014300,5017200,22034000,17685000,2249100,1151400,15053000,14400000,2741600,0,0,777620,4860300,7482700,0,0,0,0,0,1411700,3676600,35254000,11599000,4815900,4392600,5247900,14076000,1429600,14663000,3668000,0,26061000,1587400,1424000,1461600,12750000,12973000,12456000,2845400,395270,336980,0,0,0
Q9ULS5,119320000,124590000,161970000,238350000,305500000,331860000,25174000,25140000,8276200,58031000,54087000,58929000,86542000,210090000,116340000,961010,32048000,50235000,4029200,50764000,34624000,45141000,17923000,13216000,91025000,120690000,92098000,16986000,8528900,0,25662000,5203800,20154000,34630000,117550000,79808000,130370000,106670000,86161000,46885000,39066000,91784000,13033000,15589000,23686000,55656000,58587000,48960000
Q9ULT8,361720000,258130000,161870000,264240000,168170000,252450000,35101000,0,711060,160590000,92337000,171550000,797840000,977710000,513940000,314770000,258440000,261990000,266350000,262810000,233450000,355570000,449350000,317520000,53860000,80565000,78465000,184270000,88149000,106600000,60533000,47742000,28070000,161040000,125140000,110390000,893700000,203280000,263130000,255110000,1004800000,341780000,73234000,67254000,104060000,181290000,208470000,270980000
Q9ULU4,207200000,152370000,176830000,458810000,407830000,417230000,4655600,9698300,9777200,84423000,7647900,15053000,1006600000,994830000,326870000,114150000,50030000,102990000,109480000,125890000,43279000,13802000,18149000,13379000,13690000,15186000,19653000,28734000,39643000,44505000,39008000,3291200,8718300,263710000,59525000,3942200,13469000,12389000,12023000,20126000,10785000,22092000,2705100,3724100,5084800,5740300,4443500,20876000
Q9ULU8,624570000,304510000,507450000,19778000,19528000,70245000,322480000,220420000,143210000,1537300000,1805000000,1367400000,249310000,193970000,154350000,2177800000,2580000000,2025100000,288930000,315950000,420970000,4972600000,4492000000,4458900000,4092000000,4133100000,3854500000,4389000000,5081100000,4071500000,1832600000,1783700000,1507500000,6312100000,5217000000,4919600000,9761600000,9265900000,9736700000,8512700000,9604000000,11169000000,4116700000,3872400000,3389900000,6241100000,8311600000,7320100000
Q9ULV0,9410500,19669000,52799000,27443000,25709000,28845000,0,0,1305700,0,0,0,116150000,151770000,140950000,197470000,95904000,387740000,25577000,47825000,21736000,0,0,0,0,0,0,0,513790,0,0,383500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9ULV3,39671000,28287000,22943000,461060000,374790000,467090000,4438300,3119100,0,35359000,10560000,10640000,232200000,163480000,69948000,95463000,79556000,78340000,32570000,29894000,43688000,49699000,16858000,32845000,0,6444800,2183600,36129000,44655000,26010000,13492000,3137500,0,5742100,0,0,14643000,22568000,2319000,0,0,0,0,0,0,0,0,39032000
Q9ULV4,4503600000,4853800000,4134300000,5620400000,6063700000,7643900000,1262800000,1371800000,872240000,5346100000,5704400000,4815500000,7833700000,9037200000,7965500000,8569300000,7447400000,8953500000,2651200000,2217600000,3269300000,5382900000,5323200000,6686100000,2645200000,2343400000,2558400000,3066300000,3179600000,3226800000,1033200000,908510000,687080000,5187700000,3373100000,2440800000,3764400000,3794300000,3842800000,4110900000,4005500000,2988500000,1417200000,1537700000,892620000,2677800000,2324100000,4000400000
Q9ULW0,4066900,3071100,29083000,725650000,716320000,597330000,0,0,0,0,0,0,164310000,5746800,5996700,45409000,35706000,43904000,6593000,4756300,2396900,0,0,0,4393700,0,0,0,0,2355100,0,0,0,0,0,0,0,0,0,0,0,3526400,1452000,0,0,0,33510000,0
Q9ULX3,27513000,10143000,44702000,9649500,0,28994000,1067200,0,0,0,0,0,0,0,0,0,0,9433000,17150000,10039000,7456600,0,0,0,0,818470,4670500,0,0,687500,0,2158200,0,0,0,0,0,0,0,0,0,0,0,0,0,2997600,2659800,4875000
Q9ULX6,161300000,123020000,56788000,679700000,854170000,924340000,17003000,8816600,5671400,61690000,24087000,48000000,333910000,438810000,324190000,302890000,208710000,247810000,158200000,109680000,134230000,101300000,145640000,132230000,41299000,32995000,45576000,17858000,37586000,31037000,7963100,8048100,0,34955000,49550000,33488000,48716000,56322000,43105000,51319000,40704000,8932400,42966000,4588400,33923000,45513000,82234000,103870000
Q9ULX7,115150000,50517000,43155000,116240000,80122000,90799000,80414000,78032000,74583000,37943000,33518000,27210000,36257000,30514000,27972000,0,22243000,12695000,6473200,0,7258000,133180000,143670000,263380000,494630000,447750000,428940000,442870000,327690000,423700000,168180000,75248000,196920000,582700000,591080000,288510000,505490000,123680000,334790000,312210000,515810000,468360000,174490000,194230000,179140000,604260000,604110000,316120000
Q9ULX9,0,0,0,127510000,95808000,145370000,6456900,5510600,5887200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27665000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654400,0,0,0
Q9ULZ3,208010000,205000000,177570000,147300000,137300000,119800000,0,17131000,22720000,99915000,334990000,177720000,807340000,593000000,493140000,264910000,244450000,257130000,91174000,153250000,123370000,125320000,113840000,121980000,41017000,42423000,33121000,11259000,29593000,31658000,14064000,19203000,0,27531000,33116000,57218000,48297000,0,69308000,0,38414000,35735000,23438000,32913000,26697000,0,60699000,56350000
Q9UM00,240440000,221850000,189960000,40712000,221650000,180660000,52063000,57341000,53808000,152470000,142980000,94414000,582450000,529260000,575140000,84309000,135150000,170660000,138420000,87643000,142020000,187080000,207050000,29415000,119150000,77214000,95183000,86087000,70300000,70024000,56504000,57265000,53149000,213270000,109990000,94314000,93571000,126590000,178290000,133410000,137710000,90993000,18036000,23011000,0,98554000,71686000,66438000
Q9UM07,0,0,0,0,0,0,0,0,0,20022000,9859000,19250000,7263600,0,9820600,6981600,0,20951000,1339700,2605800,1596400,7610000,8290800,9078500,0,0,0,0,0,0,0,0,0,0,0,0,0,881810,0,5179500,4518300,8778100,1457500,2012000,1114200,6073300,5999000,5214600
Q9UM13,25112000,15810000,26058000,27688000,16996000,9090400,0,0,0,0,10249000,6385200,12586000,55214000,11197000,0,20476000,0,11141000,10787000,0,10117000,0,0,0,3486800,0,0,0,11503000,0,0,0,0,0,11258000,25006000,20412000,19427000,15850000,12714000,13614000,0,0,11131000,0,33561000,0
