proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29
Q8NBJ9,0,0,0,0,0,22547000,0,0,0,0,0,7098900,0,0,0,4986500,0,12046000,0,0,0,0,0,0,0,0,0,0,0
Q8NBK3,0,0,0,0,0,0,0,0,0,0,0,14868000,0,12303000,25949000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8NBL1,0,0,0,0,11713000,11581000,0,0,2689800,16252000,1675300,12322000,16675000,61577000,29287000,34978000,19813000,34956000,14051000,0,0,0,0,0,6856000,27610000,7318800,6173200,0
Q8NBM8,0,0,0,0,1468500,37141000,0,36274000,2345200,13301000,0,10901000,37969000,5006900,20869000,17698000,9574000,24905000,24276000,15561000,0,0,0,0,0,0,0,3416300,0
Q8NBN3,0,0,0,0,0,0,0,0,0,0,0,0,0,3956500,37771000,0,0,30127000,0,0,0,0,0,0,0,0,0,0,0
Q8NBN7,0,0,0,0,33620000,183590000,0,74323000,16928000,614520000,0,47075000,984820000,30592000,198970000,42018000,34115000,276540000,59245000,3089400,0,0,0,0,0,0,0,0,0
Q8NBQ5,0,0,0,0,30671000,103960000,0,85402000,0,40891000,5276600,20164000,58810000,19332000,187960000,53030000,15568000,73530000,21653000,15382000,0,0,0,0,0,0,0,22135000,0
Q8NBS9,17910000,87453000,13742000,62430000,1098100000,3260200000,87042000,540010000,1976500000,1371600000,364870000,1553100000,2208000000,1812200000,1903600000,4550200000,393610000,1969700000,702970000,308100000,24963000,240540000,1997700,240720000,43781000,543760000,183580000,96380000,54039000
Q8NBU5,2546400,8241900,0,0,9838500,217320000,0,104830000,0,111850000,0,19541000,106570000,64540000,117260000,62539000,0,249150000,205090000,16710000,0,9867100,0,0,5553900,0,0,0,0
Q8NBX0,12685000,19490000,60218000,52078000,83170000,401940000,3947800,295910000,68666000,132240000,48528000,101740000,118060000,165380000,520600000,145340000,36227000,547230000,43755000,29115000,1816300,21331000,0,25349000,119170000,69262000,0,38981000,0
Q8NC01,0,0,0,0,7247200,39900000,0,0,0,58729000,0,0,20005000,0,53214000,0,0,97773000,0,0,0,0,0,0,0,0,0,0,0
Q8NC51,0,9816400,6264300,0,194310000,1007000000,0,589000000,165710000,234890000,56814000,417160000,193130000,776980000,1893400000,608790000,220650000,2435000000,123080000,73521000,0,42139000,0,10874000,28586000,83331000,17212000,11726000,35888000
Q8NC56,0,5016000,0,43991000,36886000,115780000,0,182590000,190600000,118740000,18849000,239240000,41621000,81721000,185810000,123270000,72993000,232320000,79664000,12612000,0,13704000,0,18834000,0,20591000,18523000,0,0
Q8NCA5,2815800,12400000,4530600,7231000,75771000,314690000,0,37558000,17781000,31742000,0,154000000,90393000,94153000,236140000,60260000,38136000,188830000,85846000,67042000,0,0,1446900,26106000,32918000,0,0,0,0
Q8NCB2,0,0,15945000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235300,0,0,20208,0,0,0
Q8NCN5,0,25802000,0,4061700,31451000,80020000,0,42992000,13060000,53893000,0,4439100,78975000,0,105530000,58854000,26638000,37289000,0,9384300,0,4995000,0,6479600,13875000,0,0,66826000,0
Q8NCW5,0,0,3598900,2191900,68209000,289840000,11841000,340490000,193890000,203790000,11054000,464830000,129010000,61322000,292060000,187310000,43353000,977180000,126320000,78016000,0,14086000,0,7271700,13017000,43206000,39033000,31748000,22074000
Q8ND24,0,0,0,0,3667700,0,0,33391000,0,13626000,0,0,0,39927000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8ND71,0,0,0,0,0,0,0,0,0,0,0,0,0,15492000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8ND76,0,0,0,0,0,0,0,22362000,0,24458000,0,14054000,6739900,0,23840000,8667600,0,51351000,17798000,13366000,0,0,0,0,0,0,3997000,0,0
Q8ND94,0,0,0,0,0,0,0,0,0,0,0,12590000,0,0,17324000,34628000,7936600,92177000,0,0,0,0,0,0,0,0,0,0,0
Q8NDA8,0,0,0,0,0,0,0,0,0,0,0,0,8133800,20586000,28453000,0,0,19490000,0,0,0,23630000,0,0,0,0,0,0,0
Q8NDC0,0,0,0,0,0,95687000,0,153790000,0,69333000,16539000,61709000,66809000,0,128090000,140260000,75800000,186530000,23704000,6970300,0,8760700,0,0,4455700,28941000,38793000,32689000,26514000
Q8NDH3,0,0,0,3044800,3857400,40277000,0,38591000,0,0,1007200,5604800,7138100,57082000,187950000,16263000,3185400,142780000,2906300,0,0,0,0,0,0,0,0,0,0
Q8NDI1,0,0,0,0,0,4612700,0,0,8283200,0,0,3413600,0,0,0,1962800,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8NDM7,0,0,0,0,0,0,0,461560000,0,1159100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8NDT2,0,0,0,0,0,0,0,0,0,0,0,0,0,5618300,0,0,0,0,0,7704700,0,0,0,0,0,0,0,0,0
Q8NE71,0,1566400,0,0,105040000,124670000,2925000,73073000,130660000,70026000,45788000,103710000,98318000,365470000,278050000,93693000,16752000,504470000,76616000,0,1493800,0,0,0,7462600,52201000,1718500000,44404000,728220
Q8NE86,0,14764000,11418000,12763000,23194000,31681000,0,215880000,0,0,18754000,11921000,61738000,25115000,207060000,35211000,12845000,26082000,5116700,0,0,14475000,0,31862000,8221100,33313000,0,18919000,0
Q8NEJ9,0,0,0,0,0,0,0,1846300,1778600,10053000,0,0,0,0,6512000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8NEU8,0,0,6530700,0,0,20663000,0,0,0,0,0,11908000,2869400,36156000,0,11583000,10742000,24522000,4241600,9926200,0,0,0,0,0,0,0,0,0
Q8NEW0,0,0,0,2258400,10880000,42511000,0,40554000,14075000,0,0,20313000,28218000,15633000,55119000,0,24391000,53500000,34461000,12388000,4849900,0,0,0,0,0,0,0,0
Q8NEY1,0,0,0,0,0,0,0,32327000,27873000,37813000,112400000,16031000,35947000,28087000,34291000,15169000,0,115370000,88679000,0,0,0,0,0,0,0,0,0,0
Q8NF37,0,0,0,0,7540500,33625000,0,0,58669000,121590000,0,1746400,41599000,14191000,0,7261500,0,0,22423000,7285100,0,0,0,0,0,0,0,0,0
Q8NF50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17472000,11480000,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8NF91,0,0,0,0,16746000,217860000,0,87479000,0,113060000,0,133040000,0,1386700,291230000,151280000,3518100,336100000,0,48163000,0,0,0,14548000,128940000,7470700,0,0,0
Q8NFF5,0,2281100,0,0,0,5933200,0,6505000,24499000,4982200,5231000,0,8794000,16424000,0,1781200,0,0,0,0,0,2306300,0,42065000,0,0,8716600,0,0
Q8NFH3,0,0,0,2964600,12926000,62081000,0,36711000,10981000,9013700,0,32339000,37626000,0,43545000,38709000,0,22408000,15200000,27673000,0,9354300,0,1196000,0,0,8739000,3161500,0
Q8NFH4,0,0,0,0,43974000,0,0,18284000,0,0,0,0,0,5386300,0,18408000,14441000,17449000,0,7822600,0,0,0,0,0,0,0,0,0
Q8NFH5,0,0,0,0,0,57045000,0,43991000,14453000,18500000,0,0,10051000,17732000,25451000,26763000,0,68930000,0,0,0,0,0,0,0,0,0,0,0
Q8NFH8,0,0,0,0,0,0,0,25483000,0,0,0,0,0,17600000,0,0,0,71744000,0,0,0,2965000,0,0,0,0,0,0,0
Q8NFJ9,0,0,0,0,2329500,7792100,0,15790000,5062500,15483000,0,36422000,8615700,7745100,20530000,2541200,1509200,42781000,11630000,0,0,0,0,0,0,0,0,0,0
Q8NFQ8,0,0,0,0,2034800,37974000,0,12978000,0,26987000,0,17399000,23555000,38742000,75066000,105540000,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8NFU3,0,0,0,0,0,0,0,52097000,0,0,0,1646600,31017000,35776000,527490000,0,0,336930000,0,0,0,0,0,0,20561000,0,0,0,0
Q8NFW8,0,0,0,0,137340000,114850000,16753000,38905000,84523000,167130000,15836000,9056500,122780000,90673000,170040000,43490000,68934000,52701000,69790000,14720000,1007600,0,0,26791000,5009800,141790000,0,31087000,0
Q8NFX7,12352000,5066400,0,0,12466000,0,0,110450000,0,67533000,0,51796000,24569000,20556000,61577000,55502000,0,0,0,0,0,0,0,0,0,0,15003000,0,0
Q8NFZ8,0,0,17357000,0,8668100,0,0,90696000,0,55850000,0,0,0,0,0,0,0,15146000,0,5685700,0,0,0,0,0,0,0,0,0
Q8NG11,98136000,119940000,21852000,82297000,6461600,0,0,14540000,0,25385000,7561100,23364000,0,0,13566000,13715000,16084000,0,13363000,0,40904000,31123000,0,307490000,21559000,0,0,0,0
Q8NHG7,0,0,9600200,0,0,0,0,0,0,12254000,0,0,15102000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8NHH9,0,0,0,0,4700600,84898000,2310200,0,130540000,0,3059700,24634000,0,3864800,78998000,46076000,0,151500000,86198000,0,0,0,0,0,0,0,0,0,0
Q8NHP8,0,0,0,0,0,0,0,0,0,8060500,0,7782900,0,0,0,2956600,0,0,0,0,0,0,0,7044900,0,0,0,0,0
Q8NHZ8,0,0,0,0,0,15217000,0,0,7344100,0,11376000,0,0,21655000,25549000,0,0,21631000,0,0,0,0,0,0,0,0,0,0,0
Q8NI22,0,0,0,0,35580000,159360000,0,31731000,8195500,59064000,0,24934000,0,25681000,471890000,0,7643300,228570000,0,0,0,0,0,0,0,12520000,0,0,2264800
Q8NI35,46897000,41058000,0,0,357720000,902050000,17176000,2077000000,0,2064300000,596180,1816200000,1889700000,691830000,948220000,411980000,0,1962800000,1865300000,315940000,0,31890000,0,0,24202000,0,0,0,66829000
Q8TAC9,0,0,11805000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TAE8,0,0,0,0,0,0,0,0,3755700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4149300,0,0,0,0
Q8TAF3,0,0,0,0,0,22041000,0,0,2405900,0,0,0,13057000,4232500,41766000,12370000,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TAQ2,0,0,0,0,28441000,313590000,43945000,361900000,64492000,82188000,74302000,58003000,85165000,114230000,347950000,177180000,9233800,350850000,40423000,40696000,0,0,0,5584300,8003900,303540000,0,341640000,4387500
Q8TAT6,0,0,0,0,14421000,132800000,0,35116000,43191000,36405000,11181000,79807000,29719000,110020000,117350000,87497000,9245800,127600000,53842000,167370000,7878000,0,0,0,0,0,0,0,0
Q8TB22,0,0,0,0,12634000,26844000,0,8318200,0,0,0,6100600,0,0,54215000,0,0,11654000,11860000,0,0,0,0,0,9562500,0,0,0,0
Q8TB36,0,0,19503000,0,0,141390000,0,209330000,7554800,65256000,45314000,43191000,0,6925600,164470000,19357000,0,39360000,41014000,73059000,0,0,0,0,10621000,0,0,2774400,0
Q8TB52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577980000,0,0,0,0,0,0,0,0,0,0,0,0
Q8TB72,0,0,6912500,6252700,11608000,0,0,0,13847000,0,2659200,0,0,0,62684000,0,0,7075700,0,0,0,0,0,0,0,0,0,0,0
Q8TB96,0,0,0,0,12588000,51458000,0,0,3316000,36915000,0,10890000,0,9002900,71367000,12666000,0,46827000,0,4483200,0,0,0,0,0,0,19136000,0,0
Q8TBB6,4459100,14411000,0,13573000,0,18873000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5033100,9185400,0,0,0,0
Q8TBC4,0,0,0,0,37583000,84130000,15327000,140200000,70846000,60306000,0,144910000,103500000,182950000,137620000,114510000,9677000,193280000,82531000,34033000,0,0,0,0,0,0,0,0,0
Q8TBF2,0,0,0,0,13019000,10107000,0,57237000,0,21007000,0,73350000,26290000,10623000,14446000,4950100,2731300,44343000,20654000,9723900,0,0,0,0,0,0,0,0,0
Q8TBN0,0,4226600,0,0,2454000,119670000,0,242660000,29433000,44499000,0,116590000,87595000,135410000,273640000,118900000,0,844650000,62083000,142640000,0,0,0,0,0,7486100,0,34784000,0
Q8TBP6,0,0,0,0,0,0,0,0,0,0,0,0,0,2596700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TBQ9,0,0,0,0,0,25219000,0,0,0,75161000,0,32244000,16997000,0,1644900,10864000,0,82462000,18486000,9649100,0,3938100,0,0,0,0,0,0,0
Q8TBX8,0,0,0,0,0,5220800,1776100,108920000,15099000,148080000,5484500,86450000,142400000,150090000,249430000,89725000,10096000,332880000,16070000,16249000,0,0,0,0,0,9503500,0,6053000,0
Q8TC07,0,0,0,0,3799800,78491000,0,33471000,0,21496000,0,43866000,30040000,40848000,64970000,46674000,0,21782000,9688100,6000700,0,3515800,720880,0,4185800,0,0,0,0
Q8TC12,0,0,0,0,29401000,75638000,0,45866000,975170,0,34795000,33337000,0,64820000,171160000,52949000,0,23445000,3714500,21115000,0,0,0,0,0,14409000,0,0,0
Q8TCC7,4863600,60700000,0,0,0,0,0,0,4913000,0,0,0,0,0,0,0,0,8991900,0,0,0,0,0,0,0,0,0,0,0
Q8TCD5,5548700,0,0,1617500,9495100,82126000,0,58153000,21671000,41718000,0,227180000,85753000,73667000,143660000,42381000,7419900,289780000,72565000,105650000,0,0,0,14333000,0,7283400,34043000,1351700,29237000
Q8TCE6,0,0,0,0,0,0,0,0,0,0,47022000,7590700,0,0,71547000,8088100,0,56484000,0,1650400,0,0,0,0,0,0,0,0,0
Q8TCF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62850000,8192600,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TCJ2,0,0,0,0,101430000,408410000,4380600,33876000,51419000,65072000,61483000,58195000,56857000,81317000,308120000,108030000,28684000,350630000,57968000,26011000,0,0,396250,0,0,9645700,0,9960200,0
Q8TCS8,0,0,0,0,0,39626000,0,0,11726000,0,1455800,10422000,0,37593000,122100000,10018000,11462000,36325000,0,15086000,0,0,0,0,0,0,0,0,0
Q8TCU6,0,0,0,0,0,0,0,0,0,0,0,0,0,13850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TCZ2,0,0,0,0,0,29845000,0,34846000,0,0,0,28200000,0,0,47967000,0,9119600,0,0,0,0,0,0,0,0,5527600,0,0,0
Q8TD08,14980000,53337000,0,4435700,0,262350000,0,111710000,0,124430000,0,200000000,85871000,0,141470000,120930000,0,229930000,116830000,41965000,0,0,0,47209000,63615000,140090000,0,0,0
Q8TD16,0,0,0,0,6170300,0,5254500,0,0,0,58400000,0,0,37467000,75672000,0,0,0,8145700,0,0,0,0,0,0,0,0,0,0
Q8TD19,1290300,0,0,0,208310000,341060000,0,182620000,58844000,119430000,0,213050000,62697000,274010000,265340000,214080000,42476000,743050000,161160000,51963000,3672300,86564000,0,47350000,80830000,6832800,10915000,38382000,5552700
Q8TD43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60410000,0,0,42202000,0,0,0,0,0,0,0,0,0,0,0
Q8TD55,0,0,0,0,0,165860000,0,55090000,0,41492000,0,58810000,13607000,90694000,187080000,75760000,30382000,129970000,8486000,14956000,0,0,0,0,5267200,60986000,17030000,7106300,6766800
Q8TDB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71894000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TDB6,0,0,0,0,0,0,0,0,14890000,0,0,0,0,44714000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TDD5,0,0,0,0,0,0,0,0,19797000,0,30663000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TDJ6,0,0,2015900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TDN6,0,0,0,0,0,166140000,0,36771000,27855000,115450000,0,83522000,97019000,0,77867000,116930000,0,262420000,41432000,33660000,0,0,0,0,0,0,0,0,0
Q8TDQ7,0,0,0,0,0,98432000,0,0,0,0,0,12772000,34720000,20846000,177260000,19542000,0,24926000,0,0,5346400,0,197030,0,0,0,0,0,0
Q8TDW0,0,0,0,0,0,16877000,0,0,0,9497100,0,0,0,5970800,28671000,0,0,29369000,0,0,0,0,0,0,0,0,0,0,0
Q8TDW7,0,0,0,0,151540000,72515000,9038200,520400000,0,59116000,107540000,272390000,92368000,149970000,33832000,51000000,0,355900000,53702000,48182000,0,2500200,0,16999000,34267000,0,15956000,196960000,0
Q8TDX7,0,0,0,0,15793000,10834000,0,0,6751400,0,0,0,0,29573000,74078000,21797000,1683400,23655000,0,0,0,0,0,0,0,0,0,0,0
Q8TDY4,0,0,0,0,0,0,0,0,0,8553000,0,0,0,0,0,0,14683000,0,0,0,0,0,0,0,3417400,0,0,0,0
Q8TDZ2,0,0,0,0,0,58338000,0,10381000,4371100,0,19636000,15981000,19518000,20434000,99923000,15379000,0,14548000,0,7680500,0,0,0,0,0,0,0,0,0
Q8TE77,0,0,0,0,17283000,0,0,14139000,42198000,0,0,16488000,10932000,74859000,14052000,0,11945000,42502000,0,0,0,2663200,0,0,0,9552200,0,0,0
Q8TEA8,0,0,0,0,33458000,238630000,0,64517000,0,46074000,0,63316000,43836000,82556000,92488000,32828000,0,58319000,17254000,0,0,0,0,0,0,0,0,0,0
Q8TED1,0,4776000,0,0,21874000,611120000,0,13273000,29678000,81001000,0,69282000,125160000,21341000,457010000,124900000,52094000,133740000,60542000,0,3530800,0,0,0,5722200,2906100,0,0,0
Q8TED9,0,0,0,0,16827000,66162000,0,0,17365000,22896000,36382000,0,41440000,10083000,96539000,0,0,207350000,23577000,0,0,0,0,0,13625000,0,0,0,0
Q8TEM1,0,0,0,0,10733000,5530100,5252300,0,2700800,0,9679700,0,0,12414000,48373000,0,0,3252700,0,0,0,0,0,0,0,0,0,0,0
Q8TEQ6,0,0,0,0,4407400,156040000,0,185950000,8943800,0,0,34028000,58665000,19311000,0,0,0,11932000,36380000,0,0,0,0,0,0,0,0,0,0
Q8TEQ8,0,0,0,0,0,0,0,0,6636600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TER5,0,0,0,30386000,0,36428000,0,8634600,0,0,1493700,0,0,3576200,50200000,15927000,0,24813000,3758900,5678800,0,0,0,0,943540,0,0,0,0
Q8TEW0,0,0,0,0,0,24626000,0,0,0,0,0,0,0,0,154120000,0,0,97321000,0,0,0,0,0,0,0,12386000,0,0,0
Q8TEX9,0,0,0,0,0,4530400,0,0,0,0,0,911300,0,10805000,50940000,32551000,0,72449000,14384000,818290,0,0,0,0,0,0,0,0,0
Q8TF05,0,0,0,0,0,4002400,0,0,0,0,0,4515700,0,17977000,0,4659900,0,0,0,3378600,0,0,0,0,0,0,0,0,0
Q8WTS6,0,0,0,0,11086000,84914000,0,0,0,0,0,0,18888000,0,150760000,22461000,0,147630000,0,0,0,0,0,0,0,0,0,0,0
Q8WTV0,0,0,0,0,0,0,0,0,0,186850000,0,1596600,199810000,0,0,9583800,0,5429100,1487900,0,2861400,0,0,0,0,0,0,0,0
Q8WTW3,0,0,0,0,0,0,0,0,0,0,3006600,0,0,33415000,1512500,0,8572800,0,20305000,0,0,0,0,0,0,0,0,0,0
Q8WTX7,0,0,0,0,0,0,0,0,3748000,42256000,2347000,4897200,12868000,3149600,76446000,0,0,8205400,5698200,4414000,0,3263400,0,0,0,0,23768000,0,0
Q8WU39,0,0,0,0,0,0,0,0,0,0,7309600,0,0,4298200,0,0,0,0,0,0,0,0,895920,0,0,0,22465000,0,20522000
Q8WU76,0,0,0,0,0,0,0,9794600,0,0,0,13232000,4924600,3244200,0,3555600,0,0,11268000,4093800,0,0,0,0,0,0,0,0,0
Q8WU79,0,0,0,0,12067000,28346000,0,15300000,9070400,20930000,15972000,17871000,0,52232000,0,32255000,7446500,22691000,15435000,9641500,0,0,0,0,0,0,0,0,14530000
Q8WU90,0,0,0,0,0,54685000,0,142690000,0,96991000,0,166540000,139930000,0,102520000,100620000,0,61805000,116610000,20255000,6137900,0,294960,0,0,0,0,0,0
Q8WUD1,0,0,0,0,0,30142000,0,18009000,0,33826000,0,17934000,8346200,9716900,23711000,8836700,0,53840000,11059000,0,0,0,0,0,0,2706900,0,0,0
Q8WUF5,0,0,0,0,0,0,0,0,0,0,0,0,0,1570500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WUH6,0,3235800,0,0,0,78396000,0,22857000,0,17456000,0,11257000,20097000,27451000,57333000,27551000,0,0,14862000,0,0,12345000,0,23794000,14696000,0,0,0,0
Q8WUJ3,0,0,0,9809600,31866000,5783700,0,69747000,0,308750000,0,8484800,161010000,52212000,69970000,193410000,0,8316600,0,3267600,0,12767000,0,0,0,0,0,2333500,17041000
Q8WUK0,0,0,0,0,0,2543700,0,13545000,0,16709000,0,0,0,38779000,7568900,8011200,0,21198000,0,4632900,0,0,0,0,0,0,0,0,0
Q8WUM0,0,0,0,0,15012000,0,0,0,25583000,0,0,16268000,0,5723700,71383000,14314000,2405000,57473000,0,0,0,0,0,0,0,0,0,0,0
Q8WUM4,59477000,80790000,122550000,71265000,1604900000,2560100000,196090000,2032500000,599230000,1574200000,670870000,2809200000,1891000000,977870000,2391100000,1095900000,886580000,2377700000,1549200000,819670000,122390000,229960000,15510000,376460000,232780000,555300000,214770000,716580000,103190000
Q8WUP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45989000,0,0,37378000,0,0,0,0,0,0,0,0,16529000,0,0
Q8WUW1,0,0,0,0,12610000,30482000,0,7429000,9598900,0,0,20039000,0,41132000,58436000,11992000,0,47111000,10827000,0,0,0,0,0,0,0,0,0,0
Q8WUX9,0,0,0,0,1161900,12964000,0,3465800,5311700,7950100,0,0,0,6716100,0,4302500,0,17644000,5063100,1668100,0,0,0,0,0,0,0,0,0
Q8WUY1,0,0,0,0,19677000,42385000,0,23757000,0,14387000,0,3953900,4899700,21864000,220480000,25946000,12876000,19711000,0,20428000,0,0,0,0,0,855650,0,0,0
Q8WVC6,0,0,0,0,20203000,0,0,0,13664000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WVF1,0,0,0,0,0,9952300,0,19826000,0,0,0,0,0,0,7979500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WVJ2,0,0,0,0,0,0,0,0,12353000,0,0,0,0,0,0,0,0,0,0,0,0,10936000,0,0,2044800,0,0,0,0
Q8WVM8,0,1289500,2913000,0,136320000,654290000,7426000,211180000,39172000,108510000,0,309610000,112510000,60779000,445060000,207050000,47676000,461740000,237560000,83108000,0,11206000,402210,9240600,7032500,43327000,17611000,15605000,0
Q8WVV9,0,2670100,0,0,30305000,103220000,0,35141000,17826000,6128600,7185000,33912000,21940000,102290000,111730000,31686000,0,125070000,16135000,10262000,0,6704400,0,6493400,2506100,0,0,0,0
Q8WVY7,0,5075300,0,0,2682600,40531000,0,44324000,6477600,9587900,0,28247000,27734000,28308000,39252000,8541100,0,133350000,0,45734000,0,6928600,0,12840000,4842600,0,65923000,0,0
Q8WW01,0,0,0,0,0,0,0,0,9141600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WW12,0,0,0,0,0,0,0,0,29149000,0,0,0,0,58972000,0,85516000,0,73239000,0,0,0,0,0,0,0,0,0,13734000,0
Q8WW59,0,8050100,0,0,44209000,45992000,0,23932000,8169700,45508000,1331300,8659200,30727000,12645000,34433000,15119000,0,25853000,0,10465000,0,4584400,0,709260,4177400,20566000,0,0,0
Q8WWC4,0,0,0,0,0,26667000,0,6496400,864710,7316500,0,5339800,19772000,12691000,7005300,11949000,0,23218000,0,2926500,0,0,0,0,0,0,0,0,0
Q8WWH5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WWI1,0,0,0,0,6222700,9357900,0,0,0,86946000,0,5451600,0,47685000,246730000,0,0,33942000,0,0,0,0,0,0,0,0,0,0,1612200
Q8WWI5,0,0,0,0,0,18558000,5853000,24786000,0,24404000,0,223120000,8917600,20919000,75053000,37902000,3206400,52101000,0,68105000,0,0,0,0,0,0,0,0,0
Q8WWM7,14280000,0,0,0,5477700,0,0,0,0,0,5627400,0,0,16574000,11804000,0,0,17218000,0,0,0,0,0,9995900,1734500,0,0,0,0
Q8WWM9,0,0,0,0,0,0,0,0,0,0,0,0,24586000,0,118310000,0,1482500,0,0,0,0,0,0,0,0,0,0,0,0
Q8WWP7,0,0,0,0,8880000,31247000,0,46489000,16963000,40012000,0,17231000,9987900,16634000,81026000,45680000,0,35717000,0,11607000,0,0,0,0,0,0,0,0,0
Q8WWQ0,0,0,0,0,0,33069000,0,0,4714900,0,0,0,0,0,0,0,0,56431000,0,0,0,0,0,0,0,0,0,0,0
Q8WWX9,0,0,0,0,0,117420000,0,51797000,19503000,64544000,0,118620000,121200000,217470000,11111000,80441000,34271000,222190000,45301000,22259000,0,0,0,0,0,21150000,0,6234600,0
Q8WWY3,0,0,0,0,65408000,84314000,24145000,44956000,33277000,28421000,59178000,35085000,55390000,48829000,154060000,96447000,17516000,214290000,5969300,18058000,0,0,0,33949000,0,9546600,23561000,775970,0
Q8WX92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20018000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WX93,0,8426600,9284900,0,12565000,41686000,0,33625000,0,0,9561500,60380000,29439000,28725000,172220000,90669000,0,24742000,0,0,0,3289800,1874000,0,0,156920000,89984000,14546000,23099000
Q8WXA9,0,0,0,0,3131500,22520000,0,11033000,6418900,0,0,14653000,10653000,3902000,41153000,13121000,0,47717000,0,0,0,0,0,0,0,0,0,0,0
Q8WXE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47870000,0,0,0
Q8WXF1,0,0,0,2366700,183550000,218060000,0,194360000,76763000,103920000,37149000,126880000,145890000,176920000,606510000,131000000,51067000,589570000,70011000,41332000,0,0,0,0,0,64972000,31234000,10454000,0
Q8WXF7,17530000,15036000,65550000,14136000,24218000,182870000,0,121300000,0,611250000,3114200,205930000,346200000,58973000,152040000,44479000,4184600,283710000,212450000,12695000,0,5584100,0,4689300,3155300,0,0,0,625700
Q8WXH0,0,0,0,0,647580,0,0,83269000,0,37305000,0,13798000,7421500,64487000,48292000,0,35156000,104180000,26780000,0,0,0,0,0,0,0,0,0,0
Q8WXI9,0,0,0,0,0,6319000,0,41030000,0,297900,0,27131000,39379000,619710,8647000,104220000,88615,0,74221,32779,0,0,0,0,0,99582,0,31039,0
Q8WYA6,0,5136000,0,0,9728500,5974000,0,0,0,12934000,9643600,9326200,4566800,38658000,13418000,18860000,27201000,38956000,4655100,3523400,2783100,0,0,0,3672800,0,0,0,0
Q8WYP5,0,0,0,4584700,0,0,0,0,0,16440000,0,0,23068000,0,22796000,3406300,0,0,0,0,0,0,0,7068400,0,0,0,0,0
Q8WZ82,0,0,0,0,20017000,10936000,0,15773000,10828000,4653800,0,39727000,0,19083000,53289000,7042400,0,77578000,9763000,5950900,0,0,0,0,0,0,0,0,0
Q8WZA0,18369000,22955000,0,22388000,32708000,63935000,11345000,120570000,16576000,39420000,0,173110000,44488000,19177000,58055000,54338000,8536300,228560000,14580000,19553000,11203000,12561000,0,16839000,19901000,26067000,9483300,0,0
Q8WZA9,0,0,0,0,0,45075000,0,27960000,0,27418000,0,8900900,26129000,5713800,21024000,16398000,0,25513000,17062000,0,0,0,0,0,0,0,0,0,0
Q92478,0,0,0,0,18938000,0,0,0,0,0,0,0,0,9302500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
