proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65
Q92572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5468900,0,0,0,0,0,8313700,0,0,0,0,0,0,0,0,0,0,0,0,19490000,0,0,0,0,3234800,0,2242700,0,429600,0,1681400,978640,0,0,2272800,0,0,738370,562300,617410,1066800,0,0,0,0,0,0,0,0,1341400
Q92597,112230000,332280000,365640000,6625600,229340000,139440000,233090000,801850000,31533000,259730000,33943000,223180000,0,238720000,9733000,381350000,122020000,228680000,175200000,62376000,36574000,192710000,275960000,218860000,93601000,269520000,296100000,89096000,111360000,31243000,122000000,193520000,154380000,100900000,238640000,43056000,95329000,256720000,317110000,323060000,68913000,204210000,160210000,168750000,240970000,505870000,148830000,544460,356920000,82844000,191720000,138120000,118010000,104600000,154560000,99435000,418860000,351380000,67283000,12201000,274610000,183270000,6776800,459210000,146680000
Q92598,9766600,9535400,0,0,0,4962700,5620900,761110,14028000,7320100,2951700,2346800,0,10362000,0,16303000,8640800,4257200,2285700,0,1353200,3362500,7094800,3011600,1291700,0,0,2376300,3990600,7492000,0,0,0,5194400,7572500,0,0,4727300,5033400,4003500,0,7323300,8353700,1273800,6475500,10403000,2691800,4184900,11768000,17253000,0,3069400,2379700,1962200,13239000,6868900,1064800,16184000,0,3566300,0,0,0,10429000,1229300
Q92599,6243100,4319500,27354000,0,22000000,0,33509000,0,14817000,12867000,0,2962300,0,0,1863900,14586000,0,4269700,0,0,0,10108000,0,0,0,4343400,5466200,3282400,15533000,0,4843900,9869400,0,0,22165000,0,0,7333800,59862000,15969000,1001300,15349000,0,10777000,23759000,4864000,18053000,0,27513000,21399000,0,13493000,2062100,4667100,0,2379900,5838600,26068000,4137100,1687000,4608800,0,0,479660,21710000
Q92615,6619100,0,0,0,0,0,0,0,0,0,0,0,0,724350,0,0,0,0,0,0,0,0,2773400,0,0,0,0,0,0,1219700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062200,0,0,0,0,0,0,467240,0,0,0,0,0,0,0,0,1086500
Q92616,29517000,3913600,0,0,0,11971000,3012700,0,9252900,0,3414300,2157400,0,0,3119700,40758000,0,6790900,10467000,1287100,0,30830000,8909000,0,1834300,21173000,9641500,4378100,4488200,0,0,444220,4575200,14189000,15623000,0,3953500,5820300,5742200,3397300,5364700,0,6893800,1575400,12251000,2573300,2110700,3167700,6289900,3611300,5265600,2271600,2167100,0,27279000,17243000,0,0,1574400,3703100,13003000,22756000,0,22623000,384230
Q92626,1477000,3968800,1362000,0,3943100,0,2461500,1075200,0,0,2291100,0,0,3777400,0,2713300,0,0,21145000,5217800,918720,938570,5206000,4411800,1215800,0,0,0,0,0,0,0,0,1000200,0,0,0,1035700,4269600,0,0,0,982330,0,6173300,257760,52562,804690,9445800,11803000,2856000,0,0,832520,6618200,0,0,0,0,0,0,0,0,0,12393000
Q92686,6590700,1855200,0,0,0,0,0,4717500,5299800,0,0,4293300,0,0,0,0,0,0,0,0,0,0,43565000,0,0,10263000,0,0,1774700,0,0,0,0,0,6499500,0,0,224650,1067600,0,112940,0,135160,0,7746900,0,754590,0,1430500,226010000,0,0,0,983740,0,1897900,3349300,0,22488000,0,0,170900,0,0,0
Q92692,32937000,14161000,0,0,17953000,13695000,11186000,10497000,7616200,8994300,0,11212000,0,20703000,0,42469000,0,10305000,15260000,3776200,13032000,14083000,0,0,1495200,6558200,14193000,6079100,0,0,0,16289000,0,12216000,9049000,0,0,19309000,31719000,8435300,3289000,11830000,14985000,15802000,11103000,13481000,29917000,2812700,31321000,7002700,0,7641000,8795800,0,20120000,17385000,12487000,18535000,4108500,0,28595000,19828000,0,0,14638000
Q92729,0,18188000,2997800,0,37811000,29398000,40303000,0,0,17631000,627940,18289000,0,11881000,0,18117000,0,0,12978000,4044800,2997700,0,0,5088000,9066500,0,65625000,6296200,0,9473400,30921000,10275000,26058000,0,0,4164100,0,9661400,8018600,11927000,0,0,10826000,20267000,0,0,856860,0,0,0,0,0,9481600,0,0,0,0,0,0,0,10948000,0,0,0,797340
Q92733,0,0,0,0,0,3370400,0,0,13632000,0,0,0,0,3167600,0,2802300,0,5026700,4193900,0,282960,2171700,0,0,0,4848200,5119800,0,0,0,0,0,0,4285700,0,0,0,656240,2447000,2162300,0,0,4233300,0,0,6137200,0,0,9789500,0,0,0,0,0,0,4421700,0,3860300,0,0,7215200,0,0,0,100570
Q92734,52835000,165900000,28087000,0,154340000,78255000,69375000,0,28488000,20823000,13061000,24198000,0,21798000,14554000,82288000,0,46152000,21861000,6523000,13356000,93391000,0,34484000,9017600,48803000,80114000,31087000,20493000,18303000,24796000,43068000,18320000,5508100,49810000,18728000,29343000,0,130820000,32294000,13281000,17090000,0,34020000,67531000,51026000,0,38522000,95798000,60191000,18583000,44109000,0,30507000,50083000,70152000,0,135590000,55273000,6174500,89054000,29005000,14926000,88822000,50662000
Q92743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30843000,0,0,0,0,0,0,0,30597000,0,0,0,0,0,0,0,0,158700,0,1333400,599220,0,0,0,0,8540500,0,0,1325800,101620
Q92747,8051700,4086400,0,0,2460200,5427300,0,0,4738400,3724000,1254000,1605700,0,0,3302000,15606000,0,4250000,3054400,1386500,0,5731900,0,0,0,16788000,13505000,0,7310900,7563100,7958700,3976200,0,5940200,5540600,0,15498000,1268700,6171500,0,0,0,2598200,6583300,0,1851300,0,2173700,4775000,1500300,4708900,386640,1833300,366050,8664900,5986400,0,0,0,0,0,6849200,0,3467800,0
Q92750,169170000,37151000,126950000,0,289810000,35211000,246450000,9346200,187300000,165950000,39964000,54693000,0,124200000,540800,365200000,4051300,172960000,50353000,15633000,2186600,123130000,102880000,119310000,842290,139960000,55448000,41168000,108350000,4521900,0,117920000,51161000,0,236520000,23617000,31010000,0,158960000,225510000,0,99772000,0,122700000,205540000,163540000,0,0,191720000,201160000,0,0,34941000,57197000,128790000,176680000,257680000,333420000,70312000,47395000,247820000,62183000,0,37075000,82066000
Q92777,0,0,0,0,0,0,0,0,3736900,0,0,0,0,0,0,0,0,0,0,0,0,0,33434000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545520,0,0,0,0,0,0,49455000,0,0,0,0,0,0,0,0,520870,0,0,0,0,0,0
Q92783,0,3341000,2416900,0,0,0,0,0,4497400,0,0,1552000,0,4273600,0,0,0,0,2147300,1521700,2105500,1727000,0,1693900,1352000,0,5072300,2427700,0,4244800,0,0,0,0,0,0,0,0,0,0,0,4375700,4422400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748260
Q92785,5362700,0,0,7953600,0,0,0,0,0,10528000,3348300,0,0,4299100,0,4131800,23564000,0,0,0,0,3559200,31926000,0,0,0,3407100,0,0,0,21769000,2939000,0,0,3948900,0,0,0,0,4354300,1292700,4970900,5973500,4866200,3206000,9183100,0,1224400,1627600,0,0,0,0,0,0,0,0,0,0,0,3785700,0,0,0,0
Q92804,119190000,49729000,2103200,38862000,74202000,32932000,30646000,20225000,52222000,35773000,1222300,45291000,0,21885000,21444000,140450000,0,140300000,22385000,13349000,5407600,130850000,48741000,6915100,0,91594000,85067000,26557000,15700000,120050000,93499000,9925700,3618000,97568000,75567000,118090000,58442000,39246000,93403000,67594000,22545000,36664000,41237000,52553000,30483000,123330000,10738000,46842000,23504000,89518000,65884000,17317000,22351000,5513900,57478000,33263000,44227000,32590000,18655000,3697900,55785000,3358900,0,359750000,2536200
Q92817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9680500,0,0,0,0,0,0,0,0,0,0,0,0,0,1498000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q92835,0,0,0,0,0,0,0,3327400,0,0,0,0,0,0,1153200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4920600,0,0,3993900,5303500,5254800,0,4557800,0,0,8055600,0,0,2800100,0,3790500,0,5338400,0,0,0,0,0,0,1899800,0,0,0,0,0,768980
Q92841,180690000,61266000,68742000,51647000,97626000,40575000,87206000,45705000,58811000,58694000,16016000,40950000,0,114970000,18978000,178430000,0,64655000,20576000,12979000,18727000,55216000,57287000,73500000,6333900,76104000,81358000,24059000,47961000,123600000,21206000,56660000,50101000,37538000,79001000,57198000,30485000,58069000,106440000,97344000,28149000,104580000,78352000,93338000,81016000,170870000,14642000,9574800,166820000,92172000,26957000,43711000,26404000,25226000,63516000,58822000,83885000,118630000,21164000,19210000,80736000,46149000,0,113770000,37164000
Q92870,13280000,0,2990600,0,0,0,0,0,3129200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8260000,0,0,0,5397900,953690,0,0,0,0,0,0,5358300,2307700,0,9283200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q92882,0,20209000,9835300,0,0,0,0,0,47280000,10575000,6873200,0,0,9355600,13348000,44624000,0,13063000,11602000,4204700,5343100,25016000,0,8092500,276820,0,9871500,4183900,8078500,0,0,23563000,0,9237800,24754000,0,6740200,191690,1879200,1014100,0,0,49987,0,1469900,0,17522000,0,644990,0,0,0,0,4918300,6066300,0,0,0,17540000,0,0,1535200,0,0,11053000
Q92888,0,5400500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3334200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006100,0,0,0,0,0,0,0,0,1475800,3804400,0,3261600,0,0,0,838320,0,0,439420,5806200,0,0,0,0,0,6932200,0
Q92890,2648400,25033000,12140000,0,0,0,0,0,22009000,0,0,0,0,29247000,0,9611300,0,0,0,0,8202400,30820000,18029000,0,0,19313000,4755900,3371100,0,8304700,7753200,8778200,0,0,1207500,0,0,2498100,2271700,3301100,0,10200000,0,5087700,4056800,0,0,0,0,34367000,0,3288200,747630,8927900,0,0,0,14801000,0,8576200,10309000,0,0,27553000,9010700
Q92896,220080000,33506000,46453000,1062900,52125000,40620000,93862000,58924000,23008000,55663000,6352600,23040000,0,34752000,391700,35821000,9276500,29954000,8095700,274640,8251000,37231000,52402000,42310000,14482000,50829000,22839000,20940000,26821000,40176000,8726700,13554000,6062300,28832000,58052000,0,8958500,50793000,55460000,11735000,6830100,20891000,12732000,9691500,100530000,40100000,17744000,3428100,72071000,13676000,23605000,28824000,21773000,21593000,12213000,0,82884000,119540000,14378000,10202000,132500000,6551000,0,25156000,43704000
Q92900,23043000,20004000,13444000,0,27588000,19415000,30104000,9538500,14889000,13917000,0,8174100,0,17018000,0,19634000,0,12207000,0,0,4639000,14965000,11323000,14661000,0,14971000,11082000,5317600,16961000,0,0,0,6210200,11965000,17412000,0,10148000,0,25540000,18286000,0,14016000,7115200,14834000,14545000,19974000,10009000,5572600,28742000,20701000,0,0,6346900,0,22643000,16259000,16352000,28536000,7068300,4829800,20789000,9588100,0,13463000,14757000
Q92917,17314000,0,0,0,0,0,0,0,4082100,7132700,0,0,0,2174900,808630,14300000,0,2775100,0,0,0,1833900,2054400,0,0,2126900,0,0,1655300,1227900,0,2131500,0,0,11801000,0,0,502780,2049800,3379400,0,0,1015700,8039700,1827200,1361900,0,504140,3910400,2704100,1979000,606610,658570,0,3682200,14264000,0,2600300,0,4780800,3008800,3085400,0,3748600,0
Q92922,0,2673700,0,0,0,0,0,0,4642200,0,0,0,0,0,0,6476800,0,0,0,0,0,4975200,0,0,0,1635000,0,0,0,13814000,3162200,0,0,0,0,0,0,0,0,831770,0,1908500,0,0,1320700,0,0,0,0,1793300,0,0,0,0,0,6282600,0,0,0,0,2059300,0,0,0,0
Q92930,0,321250,0,0,0,0,0,0,0,0,0,0,0,0,0,2021300,0,0,0,0,0,0,0,0,0,0,0,0,0,1981900,0,0,0,0,0,0,0,0,1444600,1728200,0,1173900,1610100,0,1646800,850090,0,553610,1585600,992550,0,614210,0,0,3400800,0,0,1733400,0,0,1084500,0,0,0,0
Q92934,6463300,28484000,4090800,0,11265000,20993000,0,0,0,0,4248600,11163000,0,0,0,20507000,0,19325000,6960400,1361200,4851900,9646500,0,0,1438000,0,0,3091300,0,0,0,0,0,0,0,0,0,13477000,16277000,10116000,1045900,8002900,22348000,1288400,3768500,10817000,4201700,4079500,22092000,8643600,0,2722300,3405200,1947500,27162000,0,0,22391000,11170000,8996300,2669400,12028000,0,0,4687600
Q92945,953310000,284470000,323230000,50381000,413400000,364500000,242780000,97024000,237630000,147670000,142240000,237620000,0,313680000,123360000,1318200000,93331000,608880000,292800000,57284000,142200000,382210000,217000000,218510000,55105000,323420000,645490000,186320000,148100000,293000000,170270000,394900000,168690000,310630000,328470000,106210000,305300000,263340000,652400000,601500000,74940000,360940000,387960000,247020000,285610000,432670000,382250000,62092000,841420000,421020000,197420000,157330000,174730000,140360000,414310000,689750000,405000000,824780000,166760000,190120000,303290000,228840000,1076800,273740000,78514000
Q92947,0,0,0,0,4509400,11297000,4521400,4017500,0,6056000,3092700,2307100,0,3165900,0,0,0,5745100,2362800,1114800,1425600,0,0,2694400,1675300,0,5117200,1251500,6864100,0,0,4273900,0,0,0,0,0,0,0,0,0,4505500,0,0,0,0,0,0,0,0,0,0,0,3399100,0,0,0,0,0,0,0,0,0,0,0
Q92954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6020700,0,0,1044800,0,0,0,0,0,0,14532000,0,3240500,7678500,0,0,0,0,0,0,5072100,0,612250,1597800,669170,5070200,7056600,0,0,289600,1305800,0,0,3857700,0,0,16125000,0,0,0,0,0,0,0,0,0,5089200
Q92973,6822400,16672000,0,0,0,0,0,0,17378000,0,0,3850200,0,5791000,0,35066000,6279500,10542000,0,3627600,0,31645000,0,0,0,16312000,24821000,0,0,13699000,17160000,10660000,12080000,12295000,12690000,7061700,11545000,0,11907000,13769000,283470,9780300,11362000,19908000,16408000,5634400,6093900,1066700,18684000,14146000,0,0,4288600,692400,24369000,22464000,4126900,21444000,0,313670,13760000,0,0,19847000,2772100
Q92974,10927000,14116000,0,0,8208200,0,8747300,2653900,11896000,0,0,3033600,0,11965000,0,7994700,0,9274200,0,0,0,19651000,0,8498800,0,0,10402000,1978600,6695000,0,0,4490600,7197800,5328800,10262000,0,6208400,3620900,2250600,9841100,0,8538700,10081000,4751400,7015000,0,1248700,0,21119000,24475000,0,0,0,2314800,17256000,7158300,4018600,9385800,0,0,8505700,9779700,0,18127000,1909400
Q92990,0,1744400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449600,1575400,314740,0,2294100,2021100,0,0,1228000,0,0,1938100,568170,0,924750,0,0,0,0,0,962780,0,0,542290,0,0,0,0
Q93045,20419000,13001000,0,0,0,0,0,0,13429000,13077000,0,0,0,19514000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928800,0,0,0,6306000,31653000,16059000,0,0,0,0,0,0,14394000,0,22636000,34380000,0,0,0,0,0,0,0,0,0,3944600,0,0,0,0,6643100
Q93052,61802000,16076000,19401000,1606100,61469000,20756000,69261000,23518000,15107000,0,0,13788000,0,16010000,0,58625000,0,12281000,4824200,0,674400,18376000,41750000,2838800,5978400,0,16004000,7083800,1229100,10708000,26762000,9685000,6120900,8590700,46186000,0,21075000,42706000,57937000,34304000,3281200,8341100,10656000,11493000,30121000,45971000,23379000,16432000,40624000,34634000,0,35278000,8806400,5310200,41775000,15473000,41768000,45687000,16956000,5166000,48259000,12292000,0,7498000,24949000
Q93062,30528000,1304900,0,0,0,24775000,0,12294000,0,0,0,0,0,3612900,14478000,10997000,0,12853000,0,6765500,4197900,37992000,7372500,0,12543000,25447000,0,9055300,4111200,0,0,8293800,0,20413000,12963000,0,0,20371000,7717700,17801000,4499500,0,36799000,0,7106900,12696000,5203000,0,22366000,2252600,10643000,3946100,4574200,941130,36606000,0,0,11374000,3457200,0,24642000,1727000,0,109870000,661110
Q93077,159940000,209280000,34402000,658120,37653000,297210000,50335000,35455000,50952000,129520000,44100000,83398000,84049000,63035000,300440000,386220000,376610000,132720000,97549000,117250000,23757000,408380000,225990000,2481100,119930000,247150000,441500000,121420000,98850000,411510000,514350000,73262000,291780000,182820000,100840000,155920000,292260000,48221000,141220000,117420000,722780000,49742000,147570000,84526000,56388000,171120000,64689000,154870000,55756000,32319000,65014000,107310000,39748000,14107000,133350000,114340000,28998000,62999000,73027000,21286000,46885000,473690000,69479000,406870000,34687000
Q93084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q969E4,31988000,55244000,28250000,0,12628000,4125700,0,17909000,5245600,6164500,9352800,11394000,0,7789800,0,45969000,5850900,45433000,23284000,0,20767000,25069000,0,7645300,841460,7133200,21380000,13516000,0,0,0,19787000,0,22382000,6261100,0,7655700,24371000,29701000,13254000,0,3486500,16402000,17800000,7469700,17169000,37368000,0,43333000,3206700,0,0,0,2199100,7841900,15329000,6116400,13615000,18484000,17136000,15980000,8841100,0,0,2457700
Q969G5,34403000,4059100,0,3984100,0,51902000,0,0,5240600,0,0,0,0,0,0,4404700,0,0,0,0,0,3605500,16985000,0,0,0,0,0,0,0,0,0,0,3246900,0,0,0,2092800,606730,18128000,5167900,2693900,2023400,6542000,1217100,30822000,877890,0,0,0,7363700,0,15095000,0,0,13736000,476680,0,0,0,34933000,5397100,0,8099900,554010
Q969Q0,2741800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19374000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582300,2616300,1484900,633690,1389600,0,0,0,0,1092700,0,0,4691200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464500
Q969V6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4043600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2925600,0
Q96A19,6033500,2702800,5559200,0,6527000,8279800,4036100,0,0,4631400,0,3164600,0,0,0,13685000,0,3255500,0,1127400,0,8857300,0,1360500,1592700,3748000,10873000,1840300,0,0,0,5628800,4083400,4354400,3995300,0,0,7284100,5874700,1771500,0,3823200,4042200,5635500,4742100,6122700,0,0,9176900,0,0,2506500,1845400,0,0,6111400,0,2083000,1896000,2643100,7029600,7362300,0,17251000,1885700
Q96A32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641750,1138200000,1535900,0,0,0,1024600,0,0,76081000,0,0,0,0,0,0,0,0,0
Q96A49,7147800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644400,0,0,0,0,0,0,0,0,0,0,0,0,0,1264700,0,0,0,0,0,173150,0,0,0,1076900,1479700,0,0,0,10401000,0,0,340720,0,0,590710,0,0,2586600,0
Q96A65,13949000,4256300,7107500,0,0,6840100,0,0,0,9507200,0,520750,0,8776300,0,19100000,0,711000,5225600,0,0,5960200,0,0,386560,0,10922000,0,451220,0,0,0,0,7199500,4131900,8969300,0,2891100,13029000,6860000,0,4077600,4304500,8167600,8717600,3905500,2188200,4297700,5023900,12018000,0,2653700,2103900,1236700,7163000,2441900,0,3382200,2499600,3340000,3939400,11694000,0,0,0
Q96A72,11247000,0,0,0,0,0,0,0,13368000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4939100,0,0,0,6531100,0,6439000,0,9633900,0,0,3604800,1268000,0,5103600,0,2944000,2035100,3220300,0,0,0,0,1662700,0,0,0,0,0,649810
Q96A73,21069000,3251300,0,0,0,37356000,11540000,303320,7296900,3462300,0,4691900,0,6188900,0,35531000,0,8878500,8663400,0,896690,8865600,7490100,1829800,1205900,9713500,0,5108100,4410700,3055100,0,5919200,0,0,11400000,0,8555500,12816000,5709900,14921000,0,9606800,5624800,9350800,1686500,31219000,1862900,0,18776000,0,8188300,0,1126300,0,25203000,5705800,1259800,10282000,0,7815400,10966000,11658000,0,17373000,644720
Q96AB3,27566000,11291000,0,3574500,14121000,19018000,0,0,0,10983000,6972100,0,0,20765000,0,10534000,3015800,14863000,0,0,0,0,1971800,0,0,57059000,5698700,657610,27202000,18630000,0,6138200,0,0,9183100,0,0,2702100,1863900,10491000,0,5604000,4259700,10207000,0,0,0,0,0,0,14519000,0,0,18349000,17056000,22060000,0,0,0,8252300,1019400,4860700,0,4254900,0
Q96AE4,48362000,265190000,93754000,34292000,53904000,100080000,54074000,122550000,79119000,83256000,40334000,101470000,0,172320000,63359000,344800000,10350000,164520000,59392000,33536000,89605000,219610000,99086000,46920000,31514000,109980000,156300000,114210000,60193000,80297000,63281000,86828000,29297000,121160000,188040000,47480000,140740000,168940000,172760000,90797000,16016000,91670000,133280000,97140000,108910000,202730000,98562000,22203000,128520000,231370000,88424000,103220000,76677000,90366000,38629000,134230000,88841000,82819000,55194000,47204000,181060000,118990000,1377200,289220000,45191000
Q96AG3,8363300,6135400,0,0,9881100,0,10870000,0,0,0,0,0,0,0,0,5572000,0,0,0,0,0,0,0,0,0,5433100,0,0,5904900,0,0,0,6057700,0,4147600,0,4805900,0,0,0,0,0,0,6453000,4440500,10995000,0,0,0,0,0,0,0,0,8282700,0,0,0,0,0,0,0,0,0,2704800
Q96AG4,4219400,14165000,0,3023300,0,8983000,2590400,0,7670800,0,376630,3693900,0,5423000,8007600,7290200,1597600,10161000,8626300,3367500,0,19150000,5333100,0,945540,1587400,14538000,846930,0,13237000,4026200,2733900,0,7467600,3916600,0,0,2446300,5243600,3531300,892270,2792900,13571000,3416600,7569900,17103000,0,959800,14114000,8545000,3776300,1788000,3981600,584380,21148000,9287600,0,10057000,0,0,10807000,0,0,29826000,406410
Q96AP7,0,3238900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7325000,0,0,0,0,5154000,0,0,5146100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96AQ6,86211000,59781000,20506000,0,16917000,29501000,44484000,13779000,41158000,41860000,9617700,10790000,0,26655000,0,35429000,6419900,15430000,7180000,1601900,2736300,23823000,29406000,36622000,16239000,68479000,44095000,15096000,31434000,6161200,0,15892000,18966000,35312000,30737000,9871700,9675700,106700000,31617000,34326000,6044200,35432000,38568000,21010000,22006000,43627000,19436000,33395000,98145000,34395000,20376000,5405200,25659000,11761000,51346000,110910000,90133000,76592000,25200000,25521000,53836000,24637000,0,90930000,19511000
Q96AT1,5067200,18042000,5705000,0,13711000,23552000,0,0,0,7572800,3634200,5873300,0,6962500,6072500,25484000,0,12036000,5975700,2494700,4638200,18246000,0,0,0,0,14734000,4888300,0,0,0,4692700,0,9341200,6387500,9072200,7513300,0,19843000,10887000,0,6918100,9421200,6052500,7875200,15457000,6115700,0,13764000,14034000,5016900,4159900,3098400,1473900,8686900,0,3082900,17760000,8971000,0,0,14760000,0,0,2409700
Q96AT9,64107000,108690000,0,0,5595200,3334900,49778000,0,74784000,37537000,25157000,46085000,0,82797000,31703000,244140000,0,58241000,54304000,18975000,36580000,84971000,12203000,16778000,21064000,35694000,95151000,21631000,35186000,33211000,47117000,67620000,76157000,80734000,62825000,53172000,31418000,46492000,89902000,52387000,11608000,41370000,52055000,62823000,45860000,67504000,72266000,17379000,133500000,27591000,31389000,31200000,41763000,14191000,78850000,60855000,17672000,38291000,36387000,98650000,40285000,89223000,0,66174000,35450000
Q96AY3,19701000,66476000,5582800,0,0,4793400,0,23979000,11114000,0,1601900,1863300,0,8231900,0,23442000,0,3202500,3911200,0,1853200,30026000,49570000,4946800,1549400,0,30224000,0,0,38272000,0,0,0,0,52324000,0,0,10212000,16331000,7355600,1571300,3557900,7366900,5020300,37996000,12933000,7179100,424810,38971000,17274000,0,7095900,1587800,0,6494800,8026600,9461500,43426000,3174400,4312700,990800,33758000,0,0,11360000
Q96AY4,1059100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118030,0,0,0,0,0,1375200,272740,0,0,0,639540,0,0,0,0,0,0,0,0,349630,0,0,414280,0,0,0,0
Q96B36,16390000,20552000,0,0,0,24975000,16709000,0,8704200,8790700,8744300,13180000,0,12008000,3391700,70751000,302370,13554000,17580000,4655200,8167300,9123100,4836200,0,501470,11785000,0,6187900,4315200,2219800,5051700,15320000,8023300,34464000,13836000,0,0,29701000,31826000,14690000,713860,8332400,25127000,14149000,0,7974300,24864000,5056100,48126000,7117600,10402000,4800400,0,11521000,17668000,26095000,179570,0,0,0,1461600,0,0,4753900,0
Q96B45,12650000,5635500,10147000,0,11014000,13357000,0,0,0,0,1329100,0,0,4562000,0,4218000,0,4298800,4410000,0,0,3576800,0,0,0,0,0,0,0,0,0,8189600,0,4157200,3927300,0,0,5488300,3342200,3906900,0,5633100,3011300,0,10933000,0,11852000,0,4287300,0,0,5697300,3487000,1813900,0,0,9441600,4644500,1316800,2449800,5446700,0,0,15337000,4804400
Q96B54,17656000,2381500,11015000,0,12051000,4124900,0,3518700,0,0,0,3192800,0,7661300,0,0,0,2384400,1801100,0,1346000,0,0,0,0,0,3812900,0,0,0,0,5021600,0,0,0,0,0,12793000,13583000,23728000,0,7191000,3626200,5168200,0,0,2818400,0,17708000,5226100,0,0,2177300,28144000,0,8781400,8162400,0,0,1635600,11773000,0,0,3326500,3552000
Q96BW5,0,7891700,0,0,0,0,0,0,0,0,0,3214800,0,8524600,0,10437000,0,0,0,0,0,8023900,0,0,0,0,5870300,0,0,0,0,5655100,3814400,10428000,0,0,0,4096600,1682100,2593000,1596200,4227000,5863800,0,2278700,6329400,3456800,0,0,2604400,0,1789900,1556500,442350,3584400,0,161670,3207600,2316300,0,8037500,0,0,0,0
Q96C01,0,4057600,0,0,0,8283200,12297000,3765800,5942800,0,8492300,0,0,24824000,0,0,0,10770000,644470,1354700,4382100,8381000,0,0,0,0,0,0,6014100,0,0,0,0,0,1102700,0,4991600,7549200,0,8457800,0,5514800,0,0,0,6682200,8429700,0,0,10527000,7707700,2761900,1567200,0,11966000,0,0,0,0,0,5153200,0,0,0,3093400
